x,y,z,id
609.181,888.54,0.2073,2771
719.492,1026.16,-2.0791,6160
719.492,1026.16,-2.0791,6160
719.492,1026.16,-2.0791,6160
834.248,1159.05,0.0569,2775
834.248,1159.05,0.0569,2775
834.248,1159.05,0.0569,2775
954.469,1294.13,0.7153,14360
954.469,1294.13,0.7153,14360
954.469,1294.13,0.7153,14360
1067.19,1433.14,2.4222,3934
1067.19,1433.14,2.4222,3934
1067.19,1433.14,2.4222,3934
1182.12,1567.22,0.5776,5604
1182.12,1567.22,0.5776,5604
1182.12,1567.22,0.5776,5604
1303.69,1703.02,-0.5999,12528
1303.69,1703.02,-0.5999,12528
1303.69,1703.02,-0.5999,12528
1422.09,1834.9,-0.8713,1006
1422.09,1834.9,-0.8713,1006
1422.09,1834.9,-0.8713,1006
1542.74,1968.18,-1.0528,4033
1542.74,1968.18,-1.0528,4033
1542.74,1968.18,-1.0528,4033
1654.87,2107.8,-1.7625,1008
1654.87,2107.8,-1.7625,1008
1654.87,2107.8,-1.7625,1008
1766.66,2243.88,-1.2745,2344
1766.66,2243.88,-1.2745,2344
1766.66,2243.88,-1.2745,2344
1884.95,2378.16,1.5585,14665
1884.95,2378.16,1.5585,14665
1884.95,2378.16,1.5585,14665
2001.25,2514.26,0.6696,1475
2001.25,2514.26,0.6696,1475
2001.25,2514.26,0.6696,1475
2114.71,2653.23,-3.761,6453
2114.71,2653.23,-3.761,6453
2114.71,2653.23,-3.761,6453
2230.78,2786.86,-1.3761,3146
2230.78,2786.86,-1.3761,3146
2230.78,2786.86,-1.3761,3146
2351.56,2923.26,-1.4064,13730
2351.56,2923.26,-1.4064,13730
2351.56,2923.26,-1.4064,13730
2468.53,3058.5,-1.1044,630
2468.53,3058.5,-1.1044,630
2468.53,3058.5,-1.1044,630
2586.65,3194.84,-1.6244,3455
2586.65,3194.84,-1.6244,3455
2586.65,3194.84,-1.6244,3455
2700.29,3335.16,-2.5311,632
2700.29,3335.16,-2.5311,632
2700.29,3335.16,-2.5311,632
-96.837,389.53,0.2531,7775
-96.837,389.53,0.2531,7775
-96.837,389.53,0.2531,7775
-233.337,351.34,-0.487,12763
-233.337,351.34,-0.487,12763
-233.337,351.34,-0.487,12763
28.673,451.3,1.4645,7774
28.673,451.3,1.4645,7774
28.673,451.3,1.4645,7774
141.927,539.34,1.1764,13529
141.927,539.34,1.1764,13529
141.927,539.34,1.1764,13529
246.1,649.9,-2.3763,1284
246.1,649.9,-2.3763,1284
246.1,649.9,-2.3763,1284
347.628,773,0.1158,4486
347.628,773,0.1158,4486
347.628,773,0.1158,4486
-192.594,465.92,0.9128,4397
-192.594,465.92,0.9128,4397
-192.594,465.92,0.9128,4397
-295.979,455.52,0.8478,12767
-295.979,455.52,0.8478,12767
-295.979,455.52,0.8478,12767
-83.991,513.32,1.275,2702
-83.991,513.32,1.275,2702
-83.991,513.32,1.275,2702
18.517,584.36,-1.2891,6073
18.517,584.36,-1.2891,6073
18.517,584.36,-1.2891,6073
113.484,677.73,-0.9964,13527
113.484,677.73,-0.9964,13527
113.484,677.73,-0.9964,13527
-271.077,538.51,0.6673,12760
-271.077,538.51,0.6673,12760
-271.077,538.51,0.6673,12760
-313.684,604,-0.118,2695
-313.684,604,-0.118,2695
-313.684,604,-0.118,2695
-177.023,567.22,-0.3987,6074
-177.023,567.22,-0.3987,6074
-177.023,567.22,-0.3987,6074
-249.962,618.19,-1.1413,12776
-249.962,618.19,-1.1413,12776
-249.962,618.19,-1.1413,12776
-316.021,659.56,0.2002,12772
-316.021,659.56,0.2002,12772
-316.021,659.56,0.2002,12772
-263.868,690.7,-0.5591,6087
-263.868,690.7,-0.5591,6087
-263.868,690.7,-0.5591,6087
2817.42,3478.49,-0.6275,6816
2817.42,3478.49,-0.6275,6816
2817.42,3478.49,-0.6275,6816
2946.18,3614.71,-0.7801,3462
2946.18,3614.71,-0.7801,3462
2946.18,3614.71,-0.7801,3462
207.084,784.49,-0.1871,4486
207.084,784.49,-0.1871,4486
207.084,784.49,-0.1871,4486
450.23,900.7,1.844,7859
450.23,900.7,1.844,7859
450.23,900.7,1.844,7859
299.905,902.54,1.7201,357
299.905,902.54,1.7201,357
299.905,902.54,1.7201,357
555.898,1030.15,-0.634,6161
555.898,1030.15,-0.634,6161
555.898,1030.15,-0.634,6161
661.918,1175.82,0.183,4485
661.918,1175.82,0.183,4485
661.918,1175.82,0.183,4485
794.345,1300.9,0.8829,14357
794.345,1300.9,0.8829,14357
794.345,1300.9,0.8829,14357
907.401,1436.03,0.9014,2224
907.401,1436.03,0.9014,2224
907.401,1436.03,0.9014,2224
1011.76,1579.5,0.5516,5605
1011.76,1579.5,0.5516,5605
1011.76,1579.5,0.5516,5605
1147.96,1710.64,0.4897,3935
1147.96,1710.64,0.4897,3935
1147.96,1710.64,0.4897,3935
1260.04,1853.85,-1.1572,12530
1260.04,1853.85,-1.1572,12530
1260.04,1853.85,-1.1572,12530
1391.73,1976.48,-1.1912,7433
1391.73,1976.48,-1.1912,7433
1391.73,1976.48,-1.1912,7433
1502.48,2110.02,-2.8252,7431
1502.48,2110.02,-2.8252,7431
1502.48,2110.02,-2.8252,7431
1604.43,2255.55,-0.2958,7432
1604.43,2255.55,-0.2958,7432
1604.43,2255.55,-0.2958,7432
1728.44,2390.31,-1.8456,14663
1728.44,2390.31,-1.8456,14663
1728.44,2390.31,-1.8456,14663
1841.99,2522.28,2.0237,4802
1841.99,2522.28,2.0237,4802
1841.99,2522.28,2.0237,4802
1952.91,2657.15,-1.1542,4802
1952.91,2657.15,-1.1542,4802
1952.91,2657.15,-1.1542,4802
2058.61,2803,-1.5724,11977
2058.61,2803,-1.5724,11977
2058.61,2803,-1.5724,11977
2195.3,2930.83,-0.041,11973
2195.3,2930.83,-0.041,11973
2195.3,2930.83,-0.041,11973
2307.58,3078.98,-0.9582,13747
2307.58,3078.98,-0.9582,13747
2307.58,3078.98,-0.9582,13747
2433.5,3210.21,-1.3118,1755
2433.5,3210.21,-1.3118,1755
2433.5,3210.21,-1.3118,1755
2545.14,3348.09,-2.2019,3458
2545.14,3348.09,-2.2019,3458
2545.14,3348.09,-2.2019,3458
2658.58,3491.46,-0.9298,5131
2658.58,3491.46,-0.9298,5131
2658.58,3491.46,-0.9298,5131
2787.25,3650.27,-1.1821,12133
