id;size;rank;Rdiag
15884;12;12;
15885;4;4;
15886;3;3;
15887;3;3;
15888;12;12;
15889;6;6;
15890;4;4;
15891;3;3;
15892;6;6;
15893;12;12;
15894;9;9;
15895;3;3;
15896;6;6;
15897;9;9;
15898;7;7;
15899;5;5;
15900;3;3;
15901;6;6;
15902;3;3;
15903;3;3;
15904;5;5;
15905;12;12;
15906;3;3;
15907;9;9;
15908;3;3;
15909;3;3;
15910;3;3;
15911;3;3;
15912;7;7;
15913;7;7;
15914;6;6;
15915;7;7;
15916;8;8;
15917;3;3;
15918;9;9;
15919;6;6;
15920;3;3;
15921;9;9;
15922;6;6;
15923;8;8;
15924;2;2;
15925;4;4;
15926;15;15;
15927;3;3;
15928;3;3;
15929;9;9;
15930;6;6;
15931;3;3;
15932;6;6;
15933;12;12;
15934;6;6;
15935;12;12;
15936;3;3;
15937;6;6;
15938;1;1;
15939;5;5;
15940;6;6;
15941;1;1;
15942;3;3;
15943;10;10;
15944;5;5;
15945;3;3;
15946;3;3;
15947;4;4;
15948;16;16;
15949;6;6;
15950;10;10;
15951;6;6;
15952;9;9;
15953;3;3;
15954;3;3;
15955;3;3;
15956;6;6;
15957;1;1;
15958;6;6;
15959;3;3;
15960;5;5;
15961;6;6;
15962;3;3;
15963;11;11;
15964;6;6;
15965;3;3;
15966;6;6;
15967;9;9;
15968;4;4;
15969;8;8;
15970;4;4;
15971;6;6;
15972;9;9;
15973;6;6;
15974;3;3;
15975;3;3;
15976;3;3;
15977;9;9;
15978;6;6;
15979;4;4;
15980;3;3;
15981;1;1;
15982;6;6;
15983;9;9;
15984;3;3;
15985;3;3;
15986;3;3;
15987;3;3;
15988;2;2;
15989;3;3;
15990;10;10;
15991;12;12;
15992;3;3;
15993;3;3;
15994;9;9;
15995;6;6;
15996;1;1;
15997;5;5;
15998;3;3;
15999;4;4;
16000;1;1;
16001;3;3;
16002;3;3;
16003;7;7;
16004;2;2;
16005;6;6;
16006;1;1;
16007;3;3;
16008;3;3;
16009;3;3;
16010;2;2;
16011;6;6;
16012;9;9;
16013;3;3;
16014;6;6;
16015;6;6;
16016;6;6;
16017;6;6;
16018;1;1;
16019;3;3;
16020;1;1;
16021;6;6;
16022;9;9;
16023;6;6;
16024;6;6;
16025;8;8;
16026;12;12;
16027;3;3;
16028;3;3;
16029;11;11;
16030;6;6;
16031;6;6;
16032;6;6;
16033;7;7;
16034;1;1;
16035;3;3;
16036;9;9;
16037;3;3;
16038;3;3;
16039;3;3;
16040;6;6;
16041;3;3;
16042;3;3;
16043;6;6;
16044;3;3;
16045;11;11;
16046;3;3;
16047;3;3;
16048;15;15;
16049;6;6;
16050;6;6;
16051;5;5;
16052;3;3;
16053;3;3;
16054;12;12;
16055;4;4;
16056;5;5;
16057;3;3;
16058;3;3;
16059;3;3;
16060;3;3;
16061;6;6;
16062;18;18;
16063;3;3;
16064;3;3;
16065;3;3;
16066;6;6;
16067;2;2;
16068;6;6;
16069;7;7;
16070;1;1;
16071;9;9;
16072;4;4;
16073;7;7;
16074;6;6;
16075;3;3;
16076;3;3;
16077;3;3;
16078;3;3;
16079;6;6;
16080;3;3;
16081;1;1;
16082;2;2;
16083;9;9;
16084;9;9;
16085;3;3;
16086;1;1;
16087;3;3;
16088;6;6;
16089;3;3;
16090;5;5;
16091;2;2;
16092;14;14;
16093;6;6;
16094;4;4;
16095;6;6;
16096;3;3;
16097;6;6;
16098;9;9;
16099;3;3;
16100;6;6;
16101;9;9;
16102;6;6;
16103;9;9;
16104;7;7;
16105;9;9;
16106;6;6;
16107;12;12;
16108;3;3;
16109;3;3;
16110;1;1;
16111;6;6;
16112;5;5;
16113;3;3;
16114;3;3;
16115;10;10;
16116;3;3;
16117;7;7;
16118;6;6;
16119;9;9;
16120;1;1;
16121;6;6;
16122;3;3;
16123;6;6;
16124;11;11;
16125;6;6;
16126;3;3;
16127;3;3;
16128;6;6;
16129;9;9;
16130;3;3;
16131;3;3;
16132;3;3;
16133;3;3;
16134;1;1;
16135;3;3;
16136;3;3;
16137;6;6;
16138;4;4;
16139;6;6;
16140;1;1;
16141;6;6;
16142;16;16;
16143;9;9;
16144;3;3;
16145;3;3;
16146;1;1;
16147;9;9;
16148;6;6;
16149;1;1;
16150;1;1;
16151;3;3;
16152;13;13;
16153;6;6;
16154;6;6;
16155;9;9;
16156;3;3;
16157;4;4;
16158;3;3;
16159;3;3;
16160;15;15;
16161;12;12;
16162;1;1;
16163;3;3;
16164;3;3;
16165;12;12;
16166;8;8;
16167;6;6;
16168;3;3;
16169;1;1;
16170;3;3;
16171;3;3;
16172;3;3;
16173;9;9;
16174;2;2;
16175;4;4;
16176;1;1;
16177;8;8;
16178;11;11;
16179;9;9;
16180;5;5;
16181;3;3;
16182;6;6;
16183;6;6;
16184;6;6;
16185;6;6;
16186;9;9;
16187;6;6;
16188;6;6;
16189;3;3;
16190;6;6;
16191;3;3;
16192;3;3;
16193;9;9;
16194;9;9;
16195;3;3;
16196;6;6;
16197;6;6;
16198;3;3;
16199;3;3;
16200;12;12;
16201;2;2;
16202;4;4;
16203;6;6;
16204;6;6;
16205;9;9;
16206;3;3;
16207;4;4;
16208;6;6;
16209;3;3;
16210;9;9;
16211;6;6;
16212;3;3;
16213;6;6;
16214;15;15;
16215;3;3;
16216;6;6;
16217;6;6;
16218;3;3;
16219;9;9;
16220;9;9;
16221;6;6;
16222;9;9;
16223;6;6;
16224;3;3;
16225;6;6;
16226;3;3;
16227;3;3;
16228;6;6;
16229;8;8;
16230;9;9;
16231;3;3;
16232;12;12;
16233;3;3;
16234;6;6;
16235;6;6;
16236;4;4;
16237;5;5;
16238;5;5;
16239;3;3;
16240;3;3;
16241;9;9;
16242;3;3;
16243;14;14;
16244;6;6;
16245;5;5;
16246;9;9;
16247;3;3;
16248;9;9;
16249;1;1;
16250;6;6;
16251;6;6;
16252;6;6;
16253;3;3;
16254;6;6;
16255;1;1;
16256;9;9;
16257;3;3;
16258;6;6;
16259;3;3;
16260;3;3;
16261;7;7;
16262;9;9;
16263;12;12;
16264;3;3;
16265;12;12;
16266;6;6;
16267;6;6;
16268;3;3;
16269;6;6;
16270;6;6;
16271;12;12;
16272;15;15;
16273;12;12;
16274;11;11;
16275;3;3;
16276;18;18;
16277;3;3;
16278;9;9;
16279;9;9;
16280;3;3;
16281;5;5;
16282;6;6;
16283;6;6;
16284;3;3;
16285;3;3;
16286;6;6;
16287;3;3;
16288;6;6;
16289;3;3;
16290;12;12;
16291;3;3;
16292;6;6;
16293;1;1;
16294;2;2;
16295;3;3;
16296;6;6;
16297;4;4;
16298;6;6;
16299;3;3;
16300;1;1;
16301;3;3;
16302;1;1;
16303;12;12;
16304;6;6;
16305;3;3;
16306;4;4;
16307;5;5;
16308;1;1;
16309;12;12;
16310;9;9;
16311;3;3;
16312;9;9;
16313;6;6;
16314;9;9;
16315;12;12;
16316;12;12;
16317;3;3;
16318;4;4;
16319;3;3;
16320;6;6;
16321;9;9;
16322;3;3;
16323;4;4;
16324;7;7;
16325;6;6;
16326;7;7;
16327;9;9;
16328;3;3;
16329;4;4;
16330;3;3;
16331;6;6;
16332;3;3;
16333;3;3;
16334;9;9;
16335;3;3;
16336;9;9;
16337;2;2;
16338;9;9;
16339;7;7;
16340;3;3;
16341;3;3;
16342;3;3;
16343;3;3;
16344;1;1;
16345;4;4;
16346;3;3;
16347;9;9;
16348;4;4;
16349;11;11;
16350;5;5;
16351;3;3;
16352;5;5;
16353;6;6;
16354;3;3;
16355;3;3;
16356;6;6;
16357;4;4;
16358;1;1;
16359;7;7;
16360;3;3;
16361;4;4;
16362;5;5;
16363;5;5;
16364;4;4;
16365;4;4;
16366;12;12;
16367;6;6;
16368;6;6;
16369;8;8;
16370;3;3;
16371;4;4;
16372;1;1;
16373;3;3;
16374;5;5;
16375;7;7;
16376;4;4;
16377;5;5;
16378;7;7;
16379;6;6;
16380;7;7;
16381;6;6;
16382;10;10;
16383;6;6;
16384;6;6;
16385;4;4;
16386;9;9;
16387;8;8;
16388;1;1;
16389;6;6;
16390;1;1;
16391;5;5;
16392;11;11;
16393;3;3;
16394;3;3;
16395;6;6;
16396;3;3;
16397;3;3;
16398;3;3;
16399;4;4;
16400;6;6;
16401;4;4;
16402;4;4;
16403;3;3;
16404;3;3;
16405;5;5;
16406;3;3;
16407;4;4;
16408;9;9;
16409;9;9;
16410;2;2;
16411;6;6;
16412;6;6;
16413;9;9;
16414;3;3;
16415;6;6;
16416;6;6;
16417;9;9;
16418;6;6;
16419;6;6;
16420;9;9;
16421;3;3;
16422;6;6;
16423;4;4;
16424;3;3;
16425;12;12;
16426;9;9;
16427;12;12;
16428;3;3;
16429;6;6;
16430;1;1;
16431;6;6;
16432;6;6;
16433;3;3;
16434;1;1;
16435;5;5;
16436;1;1;
16437;3;3;
16438;5;5;
16439;9;9;
16440;4;4;
16441;3;3;
16442;7;7;
16443;3;3;
16444;7;7;
16445;4;4;
16446;5;5;
16447;2;2;
16448;3;3;
16449;3;3;
16450;7;7;
16451;3;3;
16452;7;7;
16453;5;5;
16454;3;3;
16455;9;9;
16456;3;3;
16457;3;3;
16458;5;5;
16459;15;15;
16460;6;6;
16461;3;3;
16462;9;9;
16463;6;6;
16464;12;12;
16465;6;6;
16466;7;7;
16467;8;8;
16468;9;9;
16469;7;7;
16470;12;12;
16471;3;3;
16472;3;3;
16473;6;6;
16474;1;1;
16475;9;9;
16476;9;9;
16477;6;6;
16478;1;1;
16479;3;3;
16480;3;3;
16481;3;3;
16482;8;8;
16483;4;4;
16484;4;4;
16485;7;7;
16486;5;5;
16487;3;3;
16488;1;1;
16489;6;6;
16490;3;3;
16491;15;9;
16492;6;6;
16493;3;3;
16494;6;6;
16495;7;7;
16496;12;12;
16497;6;6;
16498;12;12;
16499;12;12;
16500;3;3;
16501;6;6;
16502;11;11;
16503;1;1;
16504;12;12;
16505;5;5;
16506;6;6;
16507;11;11;
16508;1;1;
16509;3;3;
16510;3;3;
16511;12;12;
16512;2;2;
16513;3;3;
16514;3;3;
16515;3;3;
16516;1;1;
16517;8;8;
16518;3;3;
16519;6;6;
16520;6;6;
16521;6;6;
16522;6;6;
16523;8;8;
16524;5;5;
16525;9;9;
16526;4;4;
16527;3;3;
16528;1;1;
16529;8;8;
16530;3;3;
16531;6;6;
16532;4;4;
16533;10;10;
16534;8;8;
16535;1;1;
16536;9;9;
16537;4;4;
16538;8;8;
16539;4;4;
16540;4;4;
16541;3;3;
16542;3;3;
16543;6;6;
16544;6;6;
16545;18;18;
16546;6;6;
16547;3;3;
16548;3;3;
16549;4;4;
16550;3;3;
16551;6;6;
16552;4;4;
16553;9;9;
16554;6;6;
16555;6;6;
16556;3;3;
16557;5;5;
16558;9;9;
16559;6;6;
16560;6;6;
16561;5;5;
16562;5;5;
16563;7;7;
16564;3;3;
16565;12;12;
16566;3;3;
16567;9;9;
16568;4;4;
16569;9;9;
16570;3;3;
16571;1;1;
16572;3;3;
16573;9;9;
16574;3;3;
16575;1;1;
16576;8;8;
16577;3;3;
16578;12;12;
16579;3;3;
16580;6;6;
16581;6;6;
16582;8;8;
16583;4;4;
16584;1;1;
16585;5;5;
16586;9;9;
16587;9;9;
16588;6;6;
16589;9;9;
16590;1;1;
16591;4;4;
16592;3;3;
16593;2;2;
16594;6;6;
16595;4;4;
16596;9;9;
16597;1;1;
16598;3;3;
16599;7;7;
16600;3;3;
16601;6;6;
16602;5;5;
16603;2;2;
16604;6;6;
16605;4;4;
16606;2;2;
16607;2;2;
16608;3;3;
16609;6;6;
16610;2;2;
16611;3;3;
16612;6;6;
16613;3;3;
16614;6;6;
16615;3;3;
16616;6;6;
16617;3;3;
16618;4;4;
16619;6;6;
16620;3;3;
16621;3;3;
16622;3;3;
16623;6;6;
16624;4;4;
16625;1;1;
16626;8;8;
16627;3;3;
16628;3;3;
16629;6;6;
16630;9;9;
16631;7;7;
16632;6;6;
16633;3;3;
16634;4;4;
16635;8;8;
16636;10;10;
16637;11;11;
16638;1;1;
16639;11;11;
16640;6;6;
16641;3;3;
16642;1;1;
16643;3;3;
16644;6;6;
16645;3;3;
16646;12;12;
16647;10;10;
16648;9;9;
16649;3;3;
16650;7;7;
16651;1;1;
16652;3;3;
16653;3;3;
16654;4;4;
16655;3;3;
16656;6;6;
16657;4;4;
16658;6;6;
16659;3;3;
16660;8;8;
16661;6;6;
16662;2;2;
16663;6;6;
16664;3;3;
16665;6;6;
16666;6;6;
16667;6;6;
16668;3;3;
16669;6;6;
16670;3;3;
16671;3;3;
16672;6;6;
16673;3;3;
16674;9;9;
16675;3;3;
16676;6;6;
16677;12;12;
16678;3;3;
16679;5;5;
16680;3;3;
16681;7;7;
16682;3;3;
16683;3;3;
16684;9;9;
16685;3;3;
16686;6;6;
16687;3;3;
16688;6;6;
16689;6;6;
16690;6;6;
16691;6;6;
16692;3;3;
16693;3;3;
16694;4;4;
16695;7;7;
16696;6;6;
16697;9;9;
16698;3;3;
16699;3;3;
16700;4;4;
16701;9;9;
16702;3;3;
16703;12;12;
16704;6;6;
16705;6;6;
16706;6;6;
16707;3;3;
16708;3;3;
16709;3;3;
16710;8;8;
16711;1;1;
16712;5;5;
16713;6;6;
16714;5;5;
16715;7;7;
16716;12;12;
16717;8;8;
16718;2;2;
16719;4;4;
16720;5;5;
16721;2;2;
16722;5;5;
16723;2;2;
16724;7;7;
16725;6;6;
16726;13;13;
16727;3;3;
16728;6;6;
16729;6;6;
16730;6;6;
16731;4;4;
16732;5;5;
16733;4;4;
16734;6;6;
16735;3;3;
16736;5;5;
16737;5;5;
16738;2;2;
16739;6;6;
16740;6;6;
16741;3;3;
16742;11;11;
16743;5;5;
16744;6;6;
16745;1;1;
16746;3;3;
16747;2;2;
16748;5;5;
16749;1;1;
16750;2;2;
16751;5;5;
16752;11;11;
16753;9;9;
16754;3;3;
16755;6;6;
16756;9;9;
16757;9;9;
16758;6;6;
16759;9;9;
16760;4;4;
16761;12;10;
16762;7;7;
16763;6;6;
16764;3;3;
16765;5;5;
16766;5;5;
16767;4;4;
16768;6;6;
16769;4;4;
16770;4;4;
16771;5;5;
16772;7;7;
16773;3;3;
16774;7;7;
16775;3;3;
16776;6;6;
16777;6;6;
16778;7;7;
16779;6;6;
16780;10;10;
16781;6;6;
16782;6;6;
16783;3;3;
16784;12;12;
16785;3;3;
16786;6;6;
16787;9;9;
16788;7;7;
16789;10;10;
16790;6;6;
16791;3;3;
16792;3;3;
16793;1;1;
16794;6;6;
16795;1;1;
16796;4;4;
16797;4;4;
16798;6;6;
16799;9;9;
16800;3;3;
16801;9;9;
16802;3;3;
16803;9;9;
16804;14;14;
16805;1;1;
16806;9;9;
16807;9;9;
16808;12;12;
16809;6;6;
16810;9;9;
16811;6;6;
16812;9;9;
16813;3;3;
16814;15;15;
16815;9;9;
16816;8;8;
16817;1;1;
16818;1;1;
16819;7;7;
16820;3;3;
16821;3;3;
16822;3;3;
16823;5;5;
16824;4;4;
16825;7;7;
16826;16;16;
16827;3;3;
16828;5;5;
16829;11;11;
16830;7;7;
16831;12;12;
16832;13;13;
16833;24;24;
16834;13;13;
16835;7;7;
16836;6;6;
16837;2;2;
16838;6;6;
16839;3;3;
16840;15;15;
16841;1;1;
16842;3;3;
16843;11;11;
16844;12;12;
16845;14;14;
16846;6;6;
16847;3;3;
16848;8;8;
16849;2;2;
16850;12;12;
16851;7;7;
16852;23;23;
16853;11;11;
16854;4;4;
16855;10;10;
16856;4;4;
16857;12;12;
16858;7;7;
16859;3;3;
16860;14;14;
16861;6;6;
16862;3;3;
16863;14;14;
16864;2;2;
16865;6;6;
16866;6;6;
16867;2;2;
16868;1;1;
16869;9;9;
16870;6;6;
16871;2;2;
16872;1;1;
16873;6;6;
16874;2;2;
16875;6;6;
16876;3;3;
16877;6;6;
16878;3;3;
16879;3;3;
16880;6;6;
16881;10;10;
16882;1;1;
16883;6;6;
16884;4;4;
16885;6;6;
16886;13;13;
16887;6;6;
16888;12;12;
16889;3;3;
16890;9;9;
16891;2;2;
16892;8;8;
16893;1;1;
16894;10;10;
16895;6;6;
16896;4;4;
16897;2;2;
16898;8;8;
16899;9;9;
16900;12;12;
16901;3;3;
16902;3;3;
16903;9;9;
16904;4;4;
16905;9;9;
16906;3;3;
16907;18;18;
16908;7;7;
16909;9;9;
16910;10;10;
16911;7;7;
16912;3;3;
16913;3;3;
16914;6;6;
16915;4;4;
16916;4;4;
16917;5;5;
16918;6;6;
16919;1;1;
16920;16;15;
16921;6;6;
16922;3;3;
16923;3;3;
16924;4;4;
16925;5;5;
16926;9;9;
16927;3;3;
16928;9;9;
16929;6;6;
16930;3;3;
16931;12;12;
16932;9;9;
16933;10;10;
16934;6;6;
16935;9;9;
16936;9;9;
16937;10;10;
16938;7;7;
16939;7;7;
16940;8;8;
16941;2;2;
16942;1;1;
16943;1;1;
16944;1;1;
16945;6;6;
16946;5;5;
16947;9;9;
16948;1;1;
16949;12;10;
16950;2;2;
16951;3;3;
16952;3;3;
16953;6;6;
16954;7;7;
16955;3;3;
16956;6;6;
16957;6;6;
16958;9;9;
16959;6;6;
16960;9;9;
16961;15;15;
16962;9;9;
16963;6;6;
16964;4;4;
16965;5;5;
16966;3;3;
16967;6;6;
16968;9;9;
16969;3;3;
16970;1;1;
16971;3;3;
16972;8;8;
16973;6;6;
16974;4;4;
16975;1;1;
16976;4;4;
16977;14;14;
16978;5;5;
16979;5;5;
16980;8;8;
16981;1;1;
16982;6;6;
16983;1;1;
16984;9;9;
16985;8;8;
16986;3;3;
16987;6;6;
16988;15;15;
16989;11;11;
16990;3;3;
16991;2;2;
16992;3;3;
16993;9;9;
16994;4;4;
16995;9;9;
16996;6;6;
16997;11;11;
16998;4;4;
16999;5;5;
17000;6;6;
17001;6;6;
17002;8;8;
17003;3;3;
17004;3;3;
17005;3;3;
17006;6;6;
17007;1;1;
17008;2;2;
17009;6;6;
17010;4;4;
17011;7;7;
17012;9;9;
17013;9;9;
17014;3;3;
17015;6;6;
17016;4;4;
17017;9;9;
17018;3;3;
17019;7;7;
17020;13;13;
17021;7;7;
17022;6;6;
17023;3;3;
17024;9;9;
17025;9;9;
17026;9;9;
17027;8;8;
17028;4;4;
17029;3;3;
17030;3;3;
17031;9;9;
17032;9;9;
17033;1;1;
17034;3;3;
17035;13;13;
17036;6;6;
17037;6;6;
17038;13;13;
17039;12;12;
17040;1;1;
17041;3;3;
17042;6;6;
17043;3;3;
17044;2;2;
17045;6;6;
17046;12;12;
17047;3;3;
17048;7;7;
17049;3;3;
17050;4;4;
17051;10;10;
17052;5;5;
17053;5;5;
17054;16;16;
17055;6;6;
17056;6;6;
17057;2;2;
17058;6;6;
17059;9;9;
17060;3;3;
17061;2;2;
17062;3;3;
17063;9;9;
17064;2;2;
17065;3;3;
17066;10;10;
17067;7;7;
17068;9;9;
17069;7;7;
17070;3;3;
17071;12;12;
17072;4;4;
17073;1;1;
17074;3;3;
17075;9;9;
17076;6;6;
17077;9;9;
17078;7;7;
17079;9;9;
17080;3;3;
17081;9;9;
17082;6;6;
17083;6;6;
17084;21;21;
17085;3;3;
17086;12;12;
17087;3;3;
17088;16;16;
17089;9;9;
17090;9;9;
17091;5;5;
17092;15;15;
17093;9;9;
17094;3;3;
17095;3;3;
17096;3;3;
17097;8;8;
17098;6;6;
17099;6;6;
17100;6;6;
17101;2;2;
17102;3;3;
17103;4;4;
17104;7;7;
17105;6;6;
17106;3;3;
17107;5;5;
17108;4;4;
17109;13;13;
17110;3;3;
17111;8;8;
17112;6;6;
17113;7;7;
17114;9;9;
17115;4;4;
17116;6;6;
17117;1;1;
17118;6;6;
17119;1;1;
17120;6;6;
17121;3;3;
17122;4;4;
17123;6;6;
17124;1;1;
17125;8;8;
17126;5;5;
17127;3;3;
17128;9;9;
17129;1;1;
17130;6;6;
17131;17;17;
17132;3;3;
17133;7;7;
17134;3;3;
17135;7;7;
17136;3;3;
17137;6;6;
17138;3;3;
17139;6;6;
17140;6;6;
17141;9;9;
17142;9;9;
17143;3;3;
17144;9;9;
17145;3;3;
17146;3;3;
17147;6;6;
17148;3;3;
17149;8;8;
17150;6;6;
17151;5;5;
17152;3;3;
17153;6;6;
17154;12;12;
17155;3;3;
17156;6;6;
17157;3;3;
17158;3;3;
17159;7;7;
17160;6;6;
17161;4;4;
17162;3;3;
17163;9;9;
17164;6;6;
17165;8;8;
17166;6;6;
17167;3;3;
17168;9;9;
17169;3;3;
17170;3;3;
17171;6;6;
17172;3;3;
17173;6;6;
17174;6;6;
17175;7;7;
17176;6;6;
17177;3;3;
17178;3;3;
17179;3;3;
17180;3;3;
17181;6;6;
17182;3;3;
17183;3;3;
17184;15;15;
17185;3;3;
17186;6;6;
17187;6;6;
17188;6;6;
17189;3;3;
17190;9;9;
17191;7;7;
17192;6;6;
17193;12;12;
17194;3;3;
17195;6;6;
17196;6;6;
17197;6;6;
17198;1;1;
17199;5;5;
17200;6;6;
17201;1;1;
17202;9;9;
17203;1;1;
17204;1;1;
17205;6;6;
17206;3;3;
17207;3;3;
17208;6;6;
17209;6;6;
17210;3;3;
17211;1;1;
17212;7;7;
17213;9;9;
17214;7;7;
17215;4;4;
17216;3;3;
17217;6;6;
17218;6;6;
17219;3;3;
17220;3;3;
17221;3;3;
17222;1;1;
17223;6;6;
17224;3;3;
17225;6;6;
17226;6;6;
17227;6;6;
17228;3;3;
17229;6;6;
17230;6;6;
17231;8;8;
17232;3;3;
17233;3;3;
17234;3;3;
17235;3;3;
17236;15;15;
17237;12;12;
17238;6;6;
17239;6;6;
17240;6;6;
17241;9;9;
17242;6;6;
17243;2;2;
17244;6;6;
17245;3;3;
17246;9;9;
17247;14;14;
17248;3;3;
17249;6;6;
17250;3;3;
17251;9;9;
17252;6;6;
17253;12;12;
17254;15;15;
17255;9;9;
17256;6;6;
17257;3;3;
17258;6;6;
17259;6;6;
17260;3;3;
17261;6;6;
17262;3;3;
17263;12;12;
17264;6;6;
17265;6;6;
17266;3;3;
17267;6;6;
17268;3;3;
17269;3;3;
17270;3;3;
17271;3;3;
17272;3;3;
17273;9;9;
17274;9;9;
17275;6;6;
17276;9;9;
17277;13;13;
17278;15;15;
17279;3;3;
17280;9;9;
17281;3;3;
17282;3;3;
17283;3;3;
17284;7;7;
17285;15;15;
17286;6;6;
17287;3;3;
17288;5;5;
17289;9;9;
17290;9;9;
17291;3;3;
17292;3;3;
17293;6;6;
17294;6;6;
17295;3;3;
17296;3;3;
17297;3;3;
17298;3;3;
17299;9;9;
17300;6;6;
17301;3;3;
17302;5;5;
17303;3;3;
17304;6;6;
17305;6;6;
17306;6;6;
17307;3;3;
17308;9;9;
17309;9;9;
17310;8;8;
17311;6;6;
17312;3;3;
17313;6;6;
17314;7;7;
17315;3;3;
17316;6;6;
17317;3;3;
17318;6;6;
17319;9;9;
17320;6;6;
17321;3;3;
17322;6;6;
17323;1;1;
17324;12;12;
17325;9;9;
17326;6;6;
17327;2;2;
17328;9;9;
17329;3;3;
17330;6;6;
17331;3;3;
17332;12;12;
17333;3;3;
17334;3;3;
17335;6;6;
17336;9;9;
17337;6;6;
17338;9;9;
17339;9;9;
17340;6;6;
17341;6;6;
17342;3;3;
17343;6;6;
17344;7;7;
17345;1;1;
17346;8;8;
17347;6;6;
17348;10;10;
17349;7;7;
17350;3;3;
17351;3;3;
17352;6;6;
17353;6;6;
17354;6;6;
17355;6;6;
17356;6;6;
17357;5;5;
17358;10;10;
17359;10;10;
17360;9;9;
17361;1;1;
17362;9;9;
17363;4;4;
17364;8;8;
17365;1;1;
17366;5;5;
17367;6;6;
17368;5;5;
17369;6;6;
17370;9;9;
17371;4;4;
17372;12;12;
17373;3;3;
17374;8;8;
17375;2;2;
17376;6;6;
17377;9;9;
17378;11;11;
17379;4;4;
17380;2;2;
17381;6;6;
17382;8;8;
17383;3;3;
17384;12;12;
17385;3;3;
17386;10;10;
17387;3;3;
17388;6;6;
17389;9;9;
17390;7;7;
17391;1;1;
17392;3;3;
17393;3;3;
17394;4;4;
17395;3;3;
17396;12;12;
17397;9;9;
17398;6;6;
17399;2;2;
17400;6;6;
17401;3;3;
17402;3;3;
17403;8;8;
17404;8;8;
17405;2;2;
17406;6;6;
17407;3;3;
17408;2;2;
17409;3;3;
17410;12;12;
17411;5;5;
17412;2;2;
17413;7;7;
17414;9;9;
17415;1;1;
17416;10;10;
17417;3;3;
17418;7;7;
17419;6;6;
17420;3;3;
17421;6;6;
17422;12;12;
17423;3;3;
17424;7;7;
17425;9;9;
17426;6;6;
17427;3;3;
17428;8;8;
17429;12;12;
17430;15;15;
17431;18;18;
17432;5;5;
17433;3;3;
17434;4;4;
17435;6;6;
17436;9;9;
17437;4;4;
17438;7;7;
17439;6;6;
17440;7;7;
17441;8;8;
17442;9;9;
17443;6;6;
17444;3;3;
17445;6;6;
17446;3;3;
17447;5;5;
17448;3;3;
17449;3;3;
17450;10;10;
17451;9;9;
17452;8;8;
17453;3;3;
17454;3;3;
17455;11;11;
17456;3;3;
17457;11;11;
17458;4;4;
17459;2;2;
17460;1;1;
17461;5;5;
17462;3;3;
17463;6;6;
17464;3;3;
17465;7;7;
17466;3;3;
17467;3;3;
17468;6;6;
17469;6;6;
17470;6;6;
17471;3;3;
17472;3;3;
17473;3;3;
17474;3;3;
17475;3;3;
17476;6;6;
17477;3;3;
17478;3;3;
17479;6;6;
17480;6;6;
17481;1;1;
17482;3;3;
17483;3;3;
17484;18;18;
17485;12;12;
17486;2;2;
17487;1;1;
17488;4;4;
17489;3;3;
17490;8;8;
17491;7;7;
17492;7;7;
17493;6;6;
17494;2;2;
17495;5;5;
17496;14;14;
17497;8;8;
17498;6;6;
17499;6;6;
17500;3;3;
17501;3;3;
17502;6;6;
17503;3;3;
17504;1;1;
17505;6;6;
17506;5;5;
17507;6;6;
17508;3;3;
17509;3;3;
17510;3;3;
17511;3;3;
17512;3;3;
17513;9;9;
17514;6;6;
17515;3;3;
17516;6;6;
17517;6;6;
17518;3;3;
17519;6;6;
17520;4;4;
17521;9;9;
17522;1;1;
17523;9;9;
17524;15;15;
17525;3;3;
17526;3;3;
17527;8;8;
17528;12;12;
17529;6;6;
17530;8;8;
17531;3;3;
17532;16;16;
17533;3;3;
17534;2;2;
17535;10;10;
17536;4;4;
17537;1;1;
17538;6;6;
17539;1;1;
17540;6;6;
17541;5;5;
17542;9;9;
17543;3;3;
17544;1;1;
17545;6;6;
17546;14;14;
17547;11;11;
17548;1;1;
17549;6;6;
17550;5;5;
17551;3;3;
17552;12;12;
17553;5;5;
17554;5;5;
17555;3;3;
17556;1;1;
17557;2;2;
17558;7;7;
17559;6;6;
17560;3;3;
17561;12;12;
17562;12;12;
17563;3;3;
17564;6;6;
17565;3;3;
17566;3;3;
17567;6;6;
17568;6;6;
17569;7;7;
17570;3;3;
17571;3;3;
17572;6;6;
17573;1;1;
17574;5;5;
17575;3;3;
17576;3;3;
17577;9;9;
17578;3;3;
17579;6;6;
17580;3;3;
17581;3;3;
17582;6;6;
17583;6;6;
17584;3;3;
17585;3;3;
17586;6;6;
17587;6;6;
17588;3;3;
17589;3;3;
17590;9;9;
17591;6;6;
17592;3;3;
17593;3;3;
17594;3;3;
17595;3;3;
17596;3;3;
17597;5;5;
17598;9;9;
17599;3;3;
17600;6;6;
17601;9;9;
17602;3;3;
17603;6;6;
17604;3;3;
17605;3;3;
17606;6;6;
17607;3;3;
17608;3;3;
17609;6;6;
17610;3;3;
17611;3;3;
17612;3;3;
17613;12;12;
17614;3;3;
17615;6;6;
17616;5;5;
17617;3;3;
17618;6;6;
17619;5;5;
17620;3;3;
17621;4;4;
17622;18;18;
17623;3;3;
17624;11;11;
17625;9;9;
17626;6;6;
17627;10;10;
17628;14;14;
17629;7;7;
17630;6;6;
17631;7;7;
