x,y,z,id
-694.982,596.5,1.9615,77
-694.982,596.5,1.9615,92
1703.25,4542.39,1.7569,211
1703.25,4542.39,1.7569,211
1703.25,4542.39,1.7569,211
1521.24,4577.48,1.7704,77
1521.24,4577.48,1.7704,50
1521.24,4577.48,1.7704,47
2086.02,4595.81,2.2658,50
2086.02,4595.81,2.2658,50
2086.02,4595.81,2.2658,50
2268.47,4642.13,-1.3802,77
2268.47,4642.13,-1.3802,6
2268.47,4642.13,-1.3802,50
2718.68,4157.39,0.2597,22
2718.68,4157.39,0.2597,22
2718.68,4157.39,0.2597,22
2729.48,4246.44,-1.1018,77
2729.48,4246.44,-1.1018,66
2729.48,4246.44,-1.1018,22
2657.35,4221.22,1.8859,22
2657.35,4221.22,1.8859,22
2657.35,4221.22,1.8859,22
2674.16,4293.93,0.0078,40
2674.16,4293.93,0.0078,38
2674.16,4293.93,0.0078,493
2586.24,4280.24,-0.0009,493
2586.24,4280.24,-0.0009,493
2586.24,4280.24,-0.0009,493
2602.24,4355.65,-1.7852,77
2602.24,4355.65,-1.7852,66
2602.24,4355.65,-1.7852,50
-627.981,619.91,3.5395,446
-627.981,619.91,3.5395,446
-627.981,619.91,3.5395,446
-625.666,537.01,5.1051,77
-625.666,537.01,5.1051,66
-625.666,537.01,5.1051,446
-980.547,1422.86,14.8861,93
-980.547,1422.86,14.8861,93
-980.547,1422.86,14.8861,93
-1037.41,1596.38,5.4608,69
-1037.41,1596.38,5.4608,69
-1037.41,1596.38,5.4608,93
1581.42,4409.24,4.2973,47
1581.42,4409.24,4.2973,47
1581.42,4409.24,4.2973,47
1404.94,4441.98,2.4694,66
1404.94,4441.98,2.4694,66
1404.94,4441.98,2.4694,47
2209.53,4516.26,-1.4971,50
2209.53,4516.26,-1.4971,50
2209.53,4516.26,-1.4971,50
2371.73,4553.49,-0.4979,38
2371.73,4553.49,-0.4979,81
2371.73,4553.49,-0.4979,50
2320.88,4451.1,-0.5026,50
2320.88,4451.1,-0.5026,50
2320.88,4451.1,-0.5026,50
2458.4,4479.1,-0.0485,50
2458.4,4479.1,-0.0485,76
2458.4,4479.1,-0.0485,50
2418.83,4392.29,-2.1389,50
2418.83,4392.29,-2.1389,50
2418.83,4392.29,-2.1389,50
2530.32,4417.38,-3.9147,66
2530.32,4417.38,-3.9147,80
2530.32,4417.38,-3.9147,50
2981.47,3441.6,-1.6555,28
2981.47,3441.6,-1.6555,28
2981.47,3441.6,-1.6555,28
3038.9,3274.89,-3.9317,84
3038.9,3274.89,-3.9317,100
3038.9,3274.89,-3.9317,28
-867.939,1561.39,12.9446,93
-867.939,1561.39,12.9446,93
-867.939,1561.39,12.9446,93
-921.106,1731.89,9.7995,38
-921.106,1731.89,9.7995,96
-921.106,1731.89,9.7995,93
1461.41,4274.22,5.3411,47
1461.41,4274.22,5.3411,47
1461.41,4274.22,5.3411,47
1288.64,4306.47,0.8245,100
1288.64,4306.47,0.8245,100
1288.64,4306.47,0.8245,47
1342.89,4138.99,3.4579,47
1342.89,4138.99,3.4579,47
1342.89,4138.99,3.4579,47
1172.34,4170.97,-3.4507,66
1172.34,4170.97,-3.4507,69
1172.34,4170.97,-3.4507,47
1225,4003.28,-5.6393,47
1225,4003.28,-5.6393,47
1225,4003.28,-5.6393,47
1056.04,4035.46,-1.5487,38
1056.04,4035.46,-1.5487,30
1056.04,4035.46,-1.5487,47
1108.52,3866.41,11.5791,47
1108.52,3866.41,11.5791,47
1108.52,3866.41,11.5791,47
939.733,3899.96,2.2188,100
939.733,3899.96,2.2188,24
939.733,3899.96,2.2188,47
993.561,3730.15,0.7165,413
993.561,3730.15,0.7165,413
993.561,3730.15,0.7165,413
823.43,3764.45,-2.2813,30
823.43,3764.45,-2.2813,30
823.43,3764.45,-2.2813,413
878.048,3595.17,-2.3147,38
878.048,3595.17,-2.3147,38
878.048,3595.17,-2.3147,38
707.128,3628.95,3.2287,100
707.128,3628.95,3.2287,98
707.128,3628.95,3.2287,38
761.306,3460.4,0.8215,38
761.306,3460.4,0.8215,38
761.306,3460.4,0.8215,38
590.826,3493.45,3.8444,100
590.826,3493.45,3.8444,100
590.826,3493.45,3.8444,38
644.546,3324.67,1.4276,38
644.546,3324.67,1.4276,38
644.546,3324.67,1.4276,38
474.523,3357.94,-6.2933,100
474.523,3357.94,-6.2933,99
474.523,3357.94,-6.2933,580
528.861,3188.47,5.1367,580
528.861,3188.47,5.1367,580
528.861,3188.47,5.1367,580
358.221,3222.44,2.6246,99
358.221,3222.44,2.6246,100
358.221,3222.44,2.6246,74
413.013,3053.4,1.7778,74
413.013,3053.4,1.7778,74
413.013,3053.4,1.7778,74
241.918,3086.93,-0.0342,40
241.918,3086.93,-0.0342,74
241.918,3086.93,-0.0342,74
295.837,2918.77,3.9456,74
295.837,2918.77,3.9456,74
295.837,2918.77,3.9456,74
125.616,2951.43,4.6289,100
125.616,2951.43,4.6289,100
125.616,2951.43,4.6289,74
178.319,2783.47,2.2052,74
178.319,2783.47,2.2052,74
178.319,2783.47,2.2052,74
9.313,2815.92,0.2865,99
9.313,2815.92,0.2865,99
9.313,2815.92,0.2865,344
61.825,2646.81,-4.0262,344
61.825,2646.81,-4.0262,344
61.825,2646.81,-4.0262,344
-106.989,2680.42,1.4218,84
-106.989,2680.42,1.4218,99
-106.989,2680.42,1.4218,77
-53.203,2510.38,0.9063,77
-53.203,2510.38,0.9063,77
-53.203,2510.38,0.9063,77
-223.292,2544.91,1.8586,40
-223.292,2544.91,1.8586,66
-223.292,2544.91,1.8586,77
-168.643,2375.35,0.8616,77
-168.643,2375.35,0.8616,77
-168.643,2375.35,0.8616,77
-339.594,2409.41,4.1501,100
-339.594,2409.41,4.1501,40
-339.594,2409.41,4.1501,77
-285.619,2240.87,1.9054,77
-285.619,2240.87,1.9054,77
-285.619,2240.87,1.9054,77
-455.897,2273.9,-0.4113,100
-455.897,2273.9,-0.4113,99
-455.897,2273.9,-0.4113,77
-403.114,2105.38,2.0919,77
-403.114,2105.38,2.0919,77
-403.114,2105.38,2.0919,77
-572.199,2138.4,-0.7178,99
-572.199,2138.4,-0.7178,99
-572.199,2138.4,-0.7178,77
-518.887,1968.67,1.1571,77
-518.887,1968.67,1.1571,77
-518.887,1968.67,1.1571,77
-688.501,2002.89,1.0881,40
-688.501,2002.89,1.0881,6
-688.501,2002.89,1.0881,525
-634.178,1833.45,16.7288,525
-634.178,1833.45,16.7288,525
-634.178,1833.45,16.7288,525
-804.804,1867.39,4.4831,79
-804.804,1867.39,4.4831,69
-804.804,1867.39,4.4831,93
-751.319,1698.63,19.325,93
-751.319,1698.63,19.325,93
-751.319,1698.63,19.325,93
2865.7,3308.5,0.0676,28
2865.7,3308.5,0.0676,28
2865.7,3308.5,0.0676,28
2922.59,3139.39,-0.1339,99
2922.59,3139.39,-0.1339,95
2922.59,3139.39,-0.1339,28
-397.551,734.55,0.2858,240
-397.551,734.55,0.2858,240
-397.551,734.55,0.2858,240
-420.937,778.83,-2.6671,447
-420.937,778.83,-2.6671,447
-420.937,778.83,-2.6671,447
-378.126,687.21,1.092,240
-378.126,687.21,1.092,240
-378.126,687.21,1.092,240
2505.78,4334.71,-3.124,50
2505.78,4334.71,-3.124,50
2505.78,4334.71,-3.124,50
2751.48,3171.01,-1.3499,28
2751.48,3171.01,-1.3499,28
2751.48,3171.01,-1.3499,28
2806.29,3003.89,-3.9218,95
2806.29,3003.89,-3.9218,99
2806.29,3003.89,-3.9218,28
2635.25,3034.44,-1.784,28
2635.25,3034.44,-1.784,28
2635.25,3034.44,-1.784,28
2689.99,2868.38,-7.4113,88
2689.99,2868.38,-7.4113,66
2689.99,2868.38,-7.4113,375
2518.66,2898.82,-2.4201,375
2518.66,2898.82,-2.4201,375
2518.66,2898.82,-2.4201,375
2573.69,2732.88,0.6563,66
2573.69,2732.88,0.6563,100
2573.69,2732.88,0.6563,6
2401.05,2764.05,-4.2278,6
2401.05,2764.05,-4.2278,6
2401.05,2764.05,-4.2278,6
2457.38,2597.37,-0.5546,22
2457.38,2597.37,-0.5546,100
2457.38,2597.37,-0.5546,6
2284.59,2628.79,0.1158,6
2284.59,2628.79,0.1158,6
2284.59,2628.79,0.1158,6
2341.08,2461.87,0.8882,100
2341.08,2461.87,0.8882,81
2341.08,2461.87,0.8882,6
2168.78,2492.92,-1.4408,6
2168.78,2492.92,-1.4408,6
2168.78,2492.92,-1.4408,6
2224.78,2326.36,-1.0798,16
2224.78,2326.36,-1.0798,22
2224.78,2326.36,-1.0798,6
2052.7,2356.29,0.3908,6
2052.7,2356.29,0.3908,6
2052.7,2356.29,0.3908,6
2108.48,2190.86,-0.1967,95
2108.48,2190.86,-0.1967,66
2108.48,2190.86,-0.1967,6
1935.75,2221.02,0.4815,553
1935.75,2221.02,0.4815,553
1935.75,2221.02,0.4815,553
1992.17,2055.35,-0.2201,100
1992.17,2055.35,-0.2201,6
1992.17,2055.35,-0.2201,553
1820.18,2085.87,-1.7113,64
1820.18,2085.87,-1.7113,64
1820.18,2085.87,-1.7113,64
1875.87,1919.85,-0.6129,81
1875.87,1919.85,-0.6129,100
1875.87,1919.85,-0.6129,64
1705.41,1949.71,-1.756,64
1705.41,1949.71,-1.756,64
1705.41,1949.71,-1.756,64
1759.57,1784.34,0.1341,100
1759.57,1784.34,0.1341,100
1759.57,1784.34,0.1341,64
1588.7,1813.57,0.027,64
1588.7,1813.57,0.027,64
1588.7,1813.57,0.027,64
1643.27,1648.84,-0.1537,32
1643.27,1648.84,-0.1537,62
1643.27,1648.84,-0.1537,64
1471.43,1679.1,-0.1808,64
1471.43,1679.1,-0.1808,64
1471.43,1679.1,-0.1808,64
1526.96,1513.33,0.0026,100
1526.96,1513.33,0.0026,81
1526.96,1513.33,0.0026,64
1353.28,1544.62,0.7758,223
1353.28,1544.62,0.7758,223
1353.28,1544.62,0.7758,223
1410.66,1377.83,-0.969,66
1410.66,1377.83,-0.969,44
1410.66,1377.83,-0.969,223
1236.77,1409.74,0.6513,58
1236.77,1409.74,0.6513,58
1236.77,1409.74,0.6513,58
1294.36,1242.33,-0.4643,64
1294.36,1242.33,-0.4643,66
1294.36,1242.33,-0.4643,58
1121.77,1274.21,1.0644,58
1121.77,1274.21,1.0644,58
1121.77,1274.21,1.0644,58
1178.06,1106.82,0.8621,93
1178.06,1106.82,0.8621,100
1178.06,1106.82,0.8621,502
1005.28,1137.33,2.2713,502
1005.28,1137.33,2.2713,502
1005.28,1137.33,2.2713,502
1061.76,971.32,2.1283,40
1061.76,971.32,2.1283,80
1061.76,971.32,2.1283,88
888.94,1001.66,-2.2756,88
888.94,1001.66,-2.2756,88
888.94,1001.66,-2.2756,88
945.452,835.81,0.5056,100
945.452,835.81,0.5056,100
945.452,835.81,0.5056,88
773.976,866.27,0.8062,88
773.976,866.27,0.8062,88
773.976,866.27,0.8062,88
829.15,700.31,3.9993,40
829.15,700.31,3.9993,77
829.15,700.31,3.9993,88
659.895,730.32,-1.4892,88
659.895,730.32,-1.4892,88
659.895,730.32,-1.4892,88
712.848,564.8,-0.7329,60
712.848,564.8,-0.7329,66
712.848,564.8,-0.7329,88
546.629,595.32,-3.1679,88
546.629,595.32,-3.1679,88
546.629,595.32,-3.1679,88
596.545,429.3,1.4049,66
596.545,429.3,1.4049,66
596.545,429.3,1.4049,88
431.506,459.31,-0.4654,88
431.506,459.31,-0.4654,88
431.506,459.31,-0.4654,88
480.243,293.79,1.6956,99
480.243,293.79,1.6956,100
480.243,293.79,1.6956,88
312.634,327.26,1.6736,88
312.634,327.26,1.6736,88
312.634,327.26,1.6736,88
363.94,158.29,1.3112,100
363.94,158.29,1.3112,100
363.94,158.29,1.3112,352
181.655,207.51,-2.2438,352
181.655,207.51,-2.2438,352
181.655,207.51,-2.2438,352
5.87,166.29,-0.1831,83
5.87,166.29,-0.1831,83
5.87,166.29,-0.1831,83
-359.299,769.95,-0.2462,83
-359.299,769.95,-0.2462,83
-359.299,769.95,-0.2462,83
-333.001,720.41,1.0802,83
-333.001,720.41,1.0802,83
-333.001,720.41,1.0802,83
-332.138,808.93,-1.1981,83
-332.138,808.93,-1.1981,83
-332.138,808.93,-1.1981,83
-285.26,763.97,0.3374,83
-285.26,763.97,0.3374,83
-285.26,763.97,0.3374,83
-280.908,836.49,-0.6871,83
-280.908,836.49,-0.6871,83
-280.908,836.49,-0.6871,83
-250.543,890.95,-1.6992,83
-250.543,890.95,-1.6992,83
-250.543,890.95,-1.6992,83
-212.029,933.94,-0.8244,83
-212.029,933.94,-0.8244,83
-212.029,933.94,-0.8244,83
-182.896,971.48,-0.7052,352
-182.896,971.48,-0.7052,352
-182.896,971.48,-0.7052,352
-131.153,998.36,0.977,88
-131.153,998.36,0.977,88
-131.153,998.36,0.977,88
-107.699,1056.27,2.4687,88
-107.699,1056.27,2.4687,88
-107.699,1056.27,2.4687,88
-78.477,1102.97,1.5217,88
-78.477,1102.97,1.5217,88
-78.477,1102.97,1.5217,88
-37.197,1137.28,-0.1049,140
-37.197,1137.28,-0.1049,140
-37.197,1137.28,-0.1049,140
-1.536,1170.61,-0.6661,86
-1.536,1170.61,-0.6661,86
-1.536,1170.61,-0.6661,86
21.822,1213.9,1.3768,86
21.822,1213.9,1.3768,86
21.822,1213.9,1.3768,86
50.715,1256.72,3.2765,86
50.715,1256.72,3.2765,86
50.715,1256.72,3.2765,86
93.286,1291.04,3.5074,86
93.286,1291.04,3.5074,86
93.286,1291.04,3.5074,86
130.139,1328.78,1.6956,86
130.139,1328.78,1.6956,86
130.139,1328.78,1.6956,86
161.868,1374.77,1.6788,86
161.868,1374.77,1.6788,86
161.868,1374.77,1.6788,86
196.195,1417.98,2.0699,86
196.195,1417.98,2.0699,86
196.195,1417.98,2.0699,86
234.584,1455.39,0.8285,86
234.584,1455.39,0.8285,86
234.584,1455.39,0.8285,86
268.121,1498.61,-0.8817,86
268.121,1498.61,-0.8817,86
268.121,1498.61,-0.8817,86
29.253,307.35,1.4052,83
29.253,307.35,1.4052,83
29.253,307.35,1.4052,83
-119.855,259.58,-0.4724,83
-119.855,259.58,-0.4724,83
-119.855,259.58,-0.4724,83
162.639,382.79,-1.8787,352
162.639,382.79,-1.8787,352
162.639,382.79,-1.8787,352
280.169,495.7,0.8828,88
280.169,495.7,0.8828,88
280.169,495.7,0.8828,88
390.553,622.9,-4.6054,88
390.553,622.9,-4.6054,88
390.553,622.9,-4.6054,88
499.019,755.05,-3.6956,88
499.019,755.05,-3.6956,88
499.019,755.05,-3.6956,88
609.181,888.54,0.2073,88
609.181,888.54,0.2073,88
609.181,888.54,0.2073,88
719.492,1026.16,-2.0791,88
719.492,1026.16,-2.0791,88
719.492,1026.16,-2.0791,88
834.248,1159.05,0.0569,88
834.248,1159.05,0.0569,88
834.248,1159.05,0.0569,88
954.469,1294.13,0.7153,502
954.469,1294.13,0.7153,502
954.469,1294.13,0.7153,502
1067.19,1433.14,2.4222,58
1067.19,1433.14,2.4222,58
1067.19,1433.14,2.4222,58
1182.12,1567.22,0.5776,58
1182.12,1567.22,0.5776,58
1182.12,1567.22,0.5776,58
1303.69,1703.02,-0.5999,223
1303.69,1703.02,-0.5999,223
1303.69,1703.02,-0.5999,223
1422.09,1834.9,-0.8713,64
1422.09,1834.9,-0.8713,64
1422.09,1834.9,-0.8713,64
1542.74,1968.18,-1.0528,64
1542.74,1968.18,-1.0528,64
1542.74,1968.18,-1.0528,64
1654.87,2107.8,-1.7625,64
1654.87,2107.8,-1.7625,64
1654.87,2107.8,-1.7625,64
1766.66,2243.88,-1.2745,64
1766.66,2243.88,-1.2745,64
1766.66,2243.88,-1.2745,64
1884.95,2378.16,1.5585,553
1884.95,2378.16,1.5585,553
1884.95,2378.16,1.5585,553
2001.25,2514.26,0.6696,6
2001.25,2514.26,0.6696,6
2001.25,2514.26,0.6696,6
2114.71,2653.23,-3.761,6
2114.71,2653.23,-3.761,6
2114.71,2653.23,-3.761,6
2230.78,2786.86,-1.3761,6
2230.78,2786.86,-1.3761,6
2230.78,2786.86,-1.3761,6
2351.56,2923.26,-1.4064,375
2351.56,2923.26,-1.4064,375
2351.56,2923.26,-1.4064,375
2468.53,3058.5,-1.1044,28
2468.53,3058.5,-1.1044,28
2468.53,3058.5,-1.1044,28
2586.65,3194.84,-1.6244,28
2586.65,3194.84,-1.6244,28
2586.65,3194.84,-1.6244,28
2700.29,3335.16,-2.5311,28
2700.29,3335.16,-2.5311,28
2700.29,3335.16,-2.5311,28
-96.837,389.53,0.2531,83
-96.837,389.53,0.2531,83
-96.837,389.53,0.2531,83
-233.337,351.34,-0.487,240
-233.337,351.34,-0.487,240
-233.337,351.34,-0.487,240
28.673,451.3,1.4645,83
28.673,451.3,1.4645,83
28.673,451.3,1.4645,83
141.927,539.34,1.1764,352
141.927,539.34,1.1764,352
141.927,539.34,1.1764,352
246.1,649.9,-2.3763,88
246.1,649.9,-2.3763,88
246.1,649.9,-2.3763,88
347.628,773,0.1158,88
347.628,773,0.1158,88
347.628,773,0.1158,88
-192.594,465.92,0.9128,83
-192.594,465.92,0.9128,83
-192.594,465.92,0.9128,83
-295.979,455.52,0.8478,240
-295.979,455.52,0.8478,240
-295.979,455.52,0.8478,240
-83.991,513.32,1.275,83
-83.991,513.32,1.275,83
-83.991,513.32,1.275,83
18.517,584.36,-1.2891,83
18.517,584.36,-1.2891,83
18.517,584.36,-1.2891,83
113.484,677.73,-0.9964,352
113.484,677.73,-0.9964,352
113.484,677.73,-0.9964,352
-271.077,538.51,0.6673,240
-271.077,538.51,0.6673,240
-271.077,538.51,0.6673,240
-313.684,604,-0.118,80
-313.684,604,-0.118,80
-313.684,604,-0.118,80
-177.023,567.22,-0.3987,83
-177.023,567.22,-0.3987,83
-177.023,567.22,-0.3987,83
-249.962,618.19,-1.1413,240
-249.962,618.19,-1.1413,240
-249.962,618.19,-1.1413,240
-316.021,659.56,0.2002,240
-316.021,659.56,0.2002,240
-316.021,659.56,0.2002,240
-263.868,690.7,-0.5591,83
-263.868,690.7,-0.5591,83
-263.868,690.7,-0.5591,83
2817.42,3478.49,-0.6275,28
2817.42,3478.49,-0.6275,28
2817.42,3478.49,-0.6275,28
2946.18,3614.71,-0.7801,28
2946.18,3614.71,-0.7801,28
2946.18,3614.71,-0.7801,28
207.084,784.49,-0.1871,88
207.084,784.49,-0.1871,88
207.084,784.49,-0.1871,88
450.23,900.7,1.844,88
450.23,900.7,1.844,88
450.23,900.7,1.844,88
299.905,902.54,1.7201,88
299.905,902.54,1.7201,88
299.905,902.54,1.7201,88
555.898,1030.15,-0.634,88
555.898,1030.15,-0.634,88
555.898,1030.15,-0.634,88
661.918,1175.82,0.183,88
661.918,1175.82,0.183,88
661.918,1175.82,0.183,88
794.345,1300.9,0.8829,502
794.345,1300.9,0.8829,502
794.345,1300.9,0.8829,502
907.401,1436.03,0.9014,58
907.401,1436.03,0.9014,58
907.401,1436.03,0.9014,58
1011.76,1579.5,0.5516,58
1011.76,1579.5,0.5516,58
1011.76,1579.5,0.5516,58
1147.96,1710.64,0.4897,58
1147.96,1710.64,0.4897,58
1147.96,1710.64,0.4897,58
1260.04,1853.85,-1.1572,223
1260.04,1853.85,-1.1572,223
1260.04,1853.85,-1.1572,223
1391.73,1976.48,-1.1912,64
1391.73,1976.48,-1.1912,64
1391.73,1976.48,-1.1912,64
1502.48,2110.02,-2.8252,64
1502.48,2110.02,-2.8252,64
1502.48,2110.02,-2.8252,64
1604.43,2255.55,-0.2958,64
1604.43,2255.55,-0.2958,64
1604.43,2255.55,-0.2958,64
1728.44,2390.31,-1.8456,553
1728.44,2390.31,-1.8456,553
1728.44,2390.31,-1.8456,553
1841.99,2522.28,2.0237,6
1841.99,2522.28,2.0237,6
1841.99,2522.28,2.0237,6
1952.91,2657.15,-1.1542,6
1952.91,2657.15,-1.1542,6
1952.91,2657.15,-1.1542,6
2058.61,2803,-1.5724,148
2058.61,2803,-1.5724,148
2058.61,2803,-1.5724,148
2195.3,2930.83,-0.041,148
2195.3,2930.83,-0.041,148
2195.3,2930.83,-0.041,148
2307.58,3078.98,-0.9582,378
2307.58,3078.98,-0.9582,378
2307.58,3078.98,-0.9582,378
2433.5,3210.21,-1.3118,28
2433.5,3210.21,-1.3118,28
2433.5,3210.21,-1.3118,28
2545.14,3348.09,-2.2019,28
2545.14,3348.09,-2.2019,28
2545.14,3348.09,-2.2019,28
2658.58,3491.46,-0.9298,28
2658.58,3491.46,-0.9298,28
2658.58,3491.46,-0.9298,28
2787.25,3650.27,-1.1821,180
2787.25,3650.27,-1.1821,180
2787.25,3650.27,-1.1821,180
2805.53,3817.1,-4.5282,22
2805.53,3817.1,-4.5282,22
2805.53,3817.1,-4.5282,22
2775.18,3956.79,-4.855,22
2775.18,3956.79,-4.855,22
2775.18,3956.79,-4.855,22
-559.791,558.29,2.3489,80
-559.791,558.29,2.3489,80
-559.791,558.29,2.3489,80
-556.351,477.51,3.5454,38
-556.351,477.51,3.5454,99
-556.351,477.51,3.5454,80
-487.359,497.09,2.633,80
-487.359,497.09,2.633,80
-487.359,497.09,2.633,80
-503.452,432.11,1.8023,88
-503.452,432.11,1.8023,88
-503.452,432.11,1.8023,80
-432.552,434.4,2.896,80
-432.552,434.4,2.896,80
-432.552,434.4,2.896,80
-434.136,372.62,2.0284,32
-434.136,372.62,2.0284,80
-434.136,372.62,2.0284,80
-345.662,394.2,-0.3505,80
-345.662,394.2,-0.3505,80
-345.662,394.2,-0.3505,80
-364.82,313.13,-0.6308,66
-364.82,313.13,-0.6308,66
-364.82,313.13,-0.6308,80
390.51,1023.62,1.3777,140
390.51,1023.62,1.3777,140
390.51,1023.62,1.3777,140
1897.14,4523.35,-0.4659,50
1897.14,4523.35,-0.4659,50
1897.14,4523.35,-0.4659,50
1757.32,4384.55,4.1003,211
1757.32,4384.55,4.1003,211
1757.32,4384.55,4.1003,211
1631.01,4248.75,3.3671,47
1631.01,4248.75,3.3671,47
1631.01,4248.75,3.3671,47
1510.45,4113.61,3.983,47
1510.45,4113.61,3.983,47
