id,x,y,z
52578,1535.727,3462.7,-119.750503
52579,1535.727,3462.7,-119.750503
52580,1535.727,3462.7,-119.750503
52581,1626.592,3446.99,-111.370428
52582,1626.592,3446.99,-111.370428
52583,1626.592,3446.99,-111.370428
52584,1582.446,3389.97,-110.817051
52585,1582.446,3389.97,-110.817051
52586,1582.446,3389.97,-110.817051
52587,1489.962,3376.77,-117.891786
52588,1489.962,3376.77,-117.891786
52589,1489.962,3376.77,-117.891786
52590,1518.495,3304.36,-109.754351
52591,1518.495,3304.36,-109.754351
52592,1518.495,3304.36,-109.754351
52593,1375.298,3359.12,-123.831979
52594,1375.298,3359.12,-123.831979
52595,1375.298,3359.12,-123.831979
52596,1448.861,3303.12,-115.262158
52597,1448.861,3303.12,-115.262158
52598,1448.861,3303.12,-115.262158
52599,1502.475,3257.17,-106.689305
52600,1502.475,3257.17,-106.689305
52601,1502.475,3257.17,-106.689305
52602,1455.956,3229.04,-108.001867
52603,1455.956,3229.04,-108.001867
52604,1455.956,3229.04,-108.001867
52605,1276.916,3301.07,-125.193558
52606,1276.916,3301.07,-125.193558
52607,1276.916,3301.07,-125.193558
52608,1376.86,3270.07,-117.236167
52609,1376.86,3270.07,-117.236167
52610,1376.86,3270.07,-117.236167
52611,1403.437,3186.67,-108.725726
52612,1403.437,3186.67,-108.725726
52613,1403.437,3186.67,-108.725726
52614,1397.639,3128.37,-105.00345
52615,1397.639,3128.37,-105.00345
52616,1397.639,3128.37,-105.00345
52617,1322.867,3220.97,-117.446612
52618,1322.867,3220.97,-117.446612
52619,1322.867,3220.97,-117.446612
52620,1321.332,3146.97,-112.467988
52621,1321.332,3146.97,-112.467988
52622,1321.332,3146.97,-112.467988
52623,1230.244,3210.05,-123.297532
52624,1230.244,3210.05,-123.297532
52625,1230.244,3210.05,-123.297532
52626,1133.683,3158.04,-131.200264
52627,1133.683,3158.04,-131.200264
52628,1133.683,3158.04,-131.200264
52629,1366.895,3093.12,-105.383245
52630,1366.895,3093.12,-105.383245
52631,1366.895,3093.12,-105.383245
52632,1236.662,3119.95,-119.066135
52633,1236.662,3119.95,-119.066135
52634,1236.662,3119.95,-119.066135
52635,1316.907,3064.34,-108.611722
52636,1316.907,3064.34,-108.611722
52637,1316.907,3064.34,-108.611722
52638,1314.977,2992.97,-108.374427
52639,1314.977,2992.97,-108.374427
52640,1314.977,2992.97,-108.374427
52641,1251.487,3043.54,-116.953131
52642,1251.487,3043.54,-116.953131
52643,1251.487,3043.54,-116.953131
52644,1298.666,2936.14,-111.528891
52645,1298.666,2936.14,-111.528891
52646,1298.666,2936.14,-111.528891
52647,1160.862,3071.66,-129.824168
52648,1160.862,3071.66,-129.824168
52649,1160.862,3071.66,-129.824168
52650,1046.177,3067.16,-142.913892
52651,1046.177,3067.16,-142.913892
52652,1046.177,3067.16,-142.913892
52653,1270.148,2888.47,-115.854805
52654,1270.148,2888.47,-115.854805
52655,1270.148,2888.47,-115.854805
52656,1226.162,2850.23,-110.014956
52657,1226.162,2850.23,-110.014956
52658,1226.162,2850.23,-110.014956
52659,1173.913,2810.21,-97.507595
52660,1173.913,2810.21,-97.507595
52661,1173.913,2810.21,-97.507595
52662,1251.72,2978.89,-117.699252
52663,1251.72,2978.89,-117.699252
52664,1251.72,2978.89,-117.699252
52665,1244.69,2932.46,-119.097835
52666,1244.69,2932.46,-119.097835
52667,1244.69,2932.46,-119.097835
52668,1192.798,3009.83,-125.891439
52669,1192.798,3009.83,-125.891439
52670,1192.798,3009.83,-125.891439
52671,1111.965,3002.28,-135.16852
52672,1111.965,3002.28,-135.16852
52673,1111.965,3002.28,-135.16852
52674,1014.165,2975.04,-122.846835
52675,1014.165,2975.04,-122.846835
52676,1014.165,2975.04,-122.846835
52677,1177.294,2950.3,-127.234881
52678,1177.294,2950.3,-127.234881
52679,1177.294,2950.3,-127.234881
52680,1215.346,2900.64,-120.118909
52681,1215.346,2900.64,-120.118909
52682,1215.346,2900.64,-120.118909
52683,1163.848,2880.78,-112.405322
52684,1163.848,2880.78,-112.405322
52685,1163.848,2880.78,-112.405322
52686,1099.183,2930.05,-119.258375
52687,1099.183,2930.05,-119.258375
52688,1099.183,2930.05,-119.258375
52689,932.272,2907.3,-108.694888
52690,932.272,2907.3,-108.694888
52691,932.272,2907.3,-108.694888
52692,1029.616,2895.78,-108.136423
52693,1029.616,2895.78,-108.136423
52694,1029.616,2895.78,-108.136423
52695,1097.596,2853.95,-102.631292
52696,1097.596,2853.95,-102.631292
52697,1097.596,2853.95,-102.631292
52698,1105.484,2789.97,-91.851286
52699,1105.484,2789.97,-91.851286
52700,1105.484,2789.97,-91.851286
52701,1012.546,2822.07,-98.2293134
52702,1012.546,2822.07,-98.2293134
52703,1012.546,2822.07,-98.2293134
52704,902.757,2821.88,-102.747178
52705,902.757,2821.88,-102.747178
52706,902.757,2821.88,-102.747178
52707,810.181,2776.43,-102.976321
52708,810.181,2776.43,-102.976321
52709,810.181,2776.43,-102.976321
52710,1073.166,2736.41,-87.6742606
52711,1073.166,2736.41,-87.6742606
52712,1073.166,2736.41,-87.6742606
52713,984.902,2751.89,-93.1384746
52714,984.902,2751.89,-93.1384746
52715,984.902,2751.89,-93.1384746
52716,956.173,2683.94,-88.8222912
52717,956.173,2683.94,-88.8222912
52718,956.173,2683.94,-88.8222912
52719,902.487,2748.28,-96.782887
52720,902.487,2748.28,-96.782887
52721,902.487,2748.28,-96.782887
52722,867.252,2695.27,-95.0527432
52723,867.252,2695.27,-95.0527432
52724,867.252,2695.27,-95.0527432
52725,776.94,2697.48,-99.792744
52726,776.94,2697.48,-99.792744
52727,776.94,2697.48,-99.792744
52728,847.308,2631.25,-91.6457848
52729,847.308,2631.25,-91.6457848
52730,847.308,2631.25,-91.6457848
52731,781.38,2622.01,-94.958721
52732,781.38,2622.01,-94.958721
52733,781.38,2622.01,-94.958721
52734,702.016,2647.78,-100.153684
52735,702.016,2647.78,-100.153684
52736,702.016,2647.78,-100.153684
52737,597.809,2646.55,-104.559739
52738,597.809,2646.55,-104.559739
52739,597.809,2646.55,-104.559739
52740,552.113,2521.03,-99.2589996
52741,552.113,2521.03,-99.2589996
52742,552.113,2521.03,-99.2589996
52743,739.497,2567.53,-93.5481356
52744,739.497,2567.53,-93.5481356
52745,739.497,2567.53,-93.5481356
52746,652.75,2562.95,-97.376531
52747,652.75,2562.95,-97.376531
52748,652.75,2562.95,-97.376531
52749,640.165,2486.46,-93.4918702
52750,640.165,2486.46,-93.4918702
52751,640.165,2486.46,-93.4918702
52752,502.221,2427.81,-96.0426528
52753,502.221,2427.81,-96.0426528
52754,502.221,2427.81,-96.0426528
52755,428.996,2350.22,-94.7095736
52756,428.996,2350.22,-94.7095736
52757,428.996,2350.22,-94.7095736
52758,1881.562,4813.74,-169.8738
52759,1881.562,4813.74,-169.8738
52760,1881.562,4813.74,-169.8738
52761,1870.153,4984.0,-175.4635
52762,1870.153,4984.0,-175.4635
52763,1870.153,4984.0,-175.4635
52764,1753.85,4848.49,-176.0387
52765,1753.85,4848.49,-176.0387
52766,1753.85,4848.49,-176.0387
52767,2002.924,4870.04,-166.7123
52768,2002.924,4870.04,-166.7123
52769,2002.924,4870.04,-166.7123
52770,3219.468,3664.85,-170.0049
52771,3219.468,3664.85,-170.0049
52772,3219.468,3664.85,-170.0049
52773,3387.804,3681.41,-175.4611
52774,3387.804,3681.41,-175.4611
52775,3387.804,3681.41,-175.4611
52776,3255.033,3795.36,-166.7143
52777,3255.033,3795.36,-166.7143
52778,3255.033,3795.36,-166.7143
52779,3271.501,3545.9,-176.0387
52780,3271.501,3545.9,-176.0387
52781,3271.501,3545.9,-176.0387
52782,3088.154,3731.93,-162.9525
52783,3088.154,3731.93,-162.9525
52784,3088.154,3731.93,-162.9525
52785,3122.261,3909.32,-157.9678
52786,3122.261,3909.32,-157.9678
52787,3122.261,3909.32,-157.9678
52788,1972.288,4694.3,-162.6461
52789,1972.288,4694.3,-162.6461
52790,1972.288,4694.3,-162.6461
52791,2135.695,4756.08,-157.9662
52792,2135.695,4756.08,-157.9662
52793,2135.695,4756.08,-157.9662
52794,1805.392,4676.47,-168.8016
52795,1805.392,4676.47,-168.8016
52796,1805.392,4676.47,-168.8016
52797,1637.548,4712.99,-176.6285
52798,1637.548,4712.99,-176.6285
52799,1637.548,4712.99,-176.6285
52800,3100.773,3563.97,-169.2946
52801,3100.773,3563.97,-169.2946
52802,3100.773,3563.97,-169.2946
52803,3155.199,3410.4,-176.6285
52804,3155.199,3410.4,-176.6285
52805,3155.199,3410.4,-176.6285
52806,2950.594,3800.69,-155.0841
52807,2950.594,3800.69,-155.0841
52808,2950.594,3800.69,-155.0841
52809,3017.15,3999.54,-146.6101
52810,3017.15,3999.54,-146.6101
52811,3017.15,3999.54,-146.6101
52812,2892.674,3934.22,-141.8431
52813,2892.674,3934.22,-141.8431
52814,2892.674,3934.22,-141.8431
52815,2928.636,4075.51,-134.9512
52816,2928.636,4075.51,-134.9512
52817,2928.636,4075.51,-134.9512
52818,2846.109,4033.39,-131.7028
52819,2846.109,4033.39,-131.7028
52820,2846.109,4033.39,-131.7028
52821,2856.718,4137.23,-125.3227
52822,2856.718,4137.23,-125.3227
52823,2856.718,4137.23,-125.3227
52824,2780.919,4088.58,-122.3059
52825,2780.919,4088.58,-122.3059
52826,2780.919,4088.58,-122.3059
52827,2784.8,4198.96,-112.8424
52828,2784.8,4198.96,-112.8424
52829,2784.8,4198.96,-112.8424
52830,1703.246,4542.39,-168.8667
52831,1703.246,4542.39,-168.8667
52832,1703.246,4542.39,-168.8667
52833,1521.245,4577.48,-177.2183
52834,1521.245,4577.48,-177.2183
52835,1521.245,4577.48,-177.2183
52836,2086.022,4595.81,-154.2946
52837,2086.022,4595.81,-154.2946
52838,2086.022,4595.81,-154.2946
52839,2268.467,4642.13,-142.9731
52840,2268.467,4642.13,-142.9731
52841,2268.467,4642.13,-142.9731
52842,2718.683,4157.39,-109.9955
52843,2718.683,4157.39,-109.9955
52844,2718.683,4157.39,-109.9955
52845,-1037.409,1596.38,-97.4301
52846,-1037.409,1596.38,-97.4301
52847,-1037.409,1596.38,-97.4301
52848,1581.42,4409.24,-169.7487
52849,1581.42,4409.24,-169.7487
52850,1581.42,4409.24,-169.7487
52851,1404.943,4441.98,-177.8081
52852,1404.943,4441.98,-177.8081
52853,1404.943,4441.98,-177.8081
52854,2209.53,4516.26,-139.6749
52855,2209.53,4516.26,-139.6749
52856,2209.53,4516.26,-139.6749
52857,2371.734,4553.49,-129.3588
52858,2371.734,4553.49,-129.3588
52859,2371.734,4553.49,-129.3588
52860,2320.883,4451.1,-126.9017
52861,2320.883,4451.1,-126.9017
52862,2320.883,4451.1,-126.9017
52863,2458.404,4479.1,-115.4359
52864,2458.404,4479.1,-115.4359
52865,2458.404,4479.1,-115.4359
52866,2418.83,4392.29,-112.1881
52867,2418.83,4392.29,-112.1881
52868,2418.83,4392.29,-112.1881
52869,2981.465,3441.6,-169.3162
52870,2981.465,3441.6,-169.3162
52871,2981.465,3441.6,-169.3162
52872,3038.897,3274.89,-177.2183
52873,3038.897,3274.89,-177.2183
52874,3038.897,3274.89,-177.2183
52875,-921.106,1731.89,-102.0906
52876,-921.106,1731.89,-102.0906
52877,-921.106,1731.89,-102.0906
52878,1461.411,4274.22,-170.5017
52879,1461.411,4274.22,-170.5017
52880,1461.411,4274.22,-170.5017
52881,1288.64,4306.47,-178.3979
52882,1288.64,4306.47,-178.3979
52883,1288.64,4306.47,-178.3979
52884,1342.894,4138.99,-171.1884
52885,1342.894,4138.99,-171.1884
52886,1342.894,4138.99,-171.1884
52887,1172.338,4170.97,-178.9877
52888,1172.338,4170.97,-178.9877
52889,1172.338,4170.97,-178.9877
52890,1225.0,4003.28,-171.8359
52891,1225.0,4003.28,-171.8359
52892,1225.0,4003.28,-171.8359
52893,1056.035,4035.46,-179.5775
52894,1056.035,4035.46,-179.5775
52895,1056.035,4035.46,-179.5775
52896,1108.522,3866.41,-172.3917
52897,1108.522,3866.41,-172.3917
52898,1108.522,3866.41,-172.3917
52899,939.733,3899.96,-180.1674
52900,939.733,3899.96,-180.1674
52901,939.733,3899.96,-180.1674
52902,993.561,3730.15,-172.905
52903,993.561,3730.15,-172.905
52904,993.561,3730.15,-172.905
52905,823.43,3764.45,-180.7572
52906,823.43,3764.45,-180.7572
52907,823.43,3764.45,-180.7572
52908,878.048,3595.17,-174.2971
52909,878.048,3595.17,-174.2971
52910,878.048,3595.17,-174.2971
52911,707.128,3628.95,-184.526
52912,707.128,3628.95,-184.526
52913,707.128,3628.95,-184.526
52914,761.306,3460.4,-187.1266
52915,761.306,3460.4,-187.1266
52916,761.306,3460.4,-187.1266
52917,590.826,3493.45,-208.2899
52918,590.826,3493.45,-208.2899
52919,590.826,3493.45,-208.2899
52920,644.546,3324.67,-185.6716
52921,644.546,3324.67,-185.6716
52922,644.546,3324.67,-185.6716
52923,474.523,3357.94,-168.2842
52924,474.523,3357.94,-168.2842
52925,474.523,3357.94,-168.2842
52926,528.861,3188.47,-151.0135
52927,528.861,3188.47,-151.0135
52928,528.861,3188.47,-151.0135
52929,358.221,3222.44,-153.462
52930,358.221,3222.44,-153.462
52931,358.221,3222.44,-153.462
52932,413.013,3053.4,-143.3554
52933,413.013,3053.4,-143.3554
52934,413.013,3053.4,-143.3554
52935,241.918,3086.93,-148.6948
52936,241.918,3086.93,-148.6948
52937,241.918,3086.93,-148.6948
52938,295.837,2918.77,-138.7592
52939,295.837,2918.77,-138.7592
52940,295.837,2918.77,-138.7592
52941,125.616,2951.43,-144.0344
52942,125.616,2951.43,-144.0344
52943,125.616,2951.43,-144.0344
52944,178.319,2783.47,-134.135
52945,178.319,2783.47,-134.135
52946,178.319,2783.47,-134.135
52947,9.313,2815.92,-139.374
52948,9.313,2815.92,-139.374
52949,9.313,2815.92,-139.374
52950,61.825,2646.81,-129.4178
52951,61.825,2646.81,-129.4178
52952,61.825,2646.81,-129.4178
52953,-106.989,2680.42,-134.7135
52954,-106.989,2680.42,-134.7135
52955,-106.989,2680.42,-134.7135
52956,-53.203,2510.38,-124.6823
52957,-53.203,2510.38,-124.6823
52958,-53.203,2510.38,-124.6823
52959,-223.292,2544.91,-130.0531
52960,-223.292,2544.91,-130.0531
52961,-223.292,2544.91,-130.0531
52962,-168.643,2375.35,-120.0288
52963,-168.643,2375.35,-120.0288
52964,-168.643,2375.35,-120.0288
52965,-339.594,2409.41,-125.3927
52966,-339.594,2409.41,-125.3927
52967,-339.594,2409.41,-125.3927
52968,-285.619,2240.87,-115.4362
52969,-285.619,2240.87,-115.4362
52970,-285.619,2240.87,-115.4362
52971,-455.897,2273.9,-120.7323
52972,-455.897,2273.9,-120.7323
52973,-455.897,2273.9,-120.7323
52974,-403.114,2105.38,-110.8013
52975,-403.114,2105.38,-110.8013
52976,-403.114,2105.38,-110.8013
52977,-572.199,2138.4,-116.0718
52978,-572.199,2138.4,-116.0718
52979,-572.199,2138.4,-116.0718
52980,-518.887,1968.67,-106.0668
52981,-518.887,1968.67,-106.0668
52982,-518.887,1968.67,-106.0668
52983,-688.501,2002.89,-111.4114
52984,-688.501,2002.89,-111.4114
52985,-688.501,2002.89,-111.4114
52986,-634.178,1833.45,-101.4003
52987,-634.178,1833.45,-101.4003
52988,-634.178,1833.45,-101.4003
52989,-804.804,1867.39,-106.751
52990,-804.804,1867.39,-106.751
52991,-804.804,1867.39,-106.751
52992,-751.319,1698.63,-96.7933
52993,-751.319,1698.63,-96.7933
52994,-751.319,1698.63,-96.7933
52995,2865.704,3308.5,-169.8412
52996,2865.704,3308.5,-169.8412
52997,2865.704,3308.5,-169.8412
52998,2922.594,3139.39,-177.8082
52999,2922.594,3139.39,-177.8082
53000,2922.594,3139.39,-177.8082
53001,2751.484,3171.01,-170.575
53002,2751.484,3171.01,-170.575
53003,2751.484,3171.01,-170.575
53004,2806.292,3003.89,-178.398
53005,2806.292,3003.89,-178.398
53006,2806.292,3003.89,-178.398
53007,2635.25,3034.44,-171.2048
53008,2635.25,3034.44,-171.2048
53009,2635.25,3034.44,-171.2048
53010,2689.989,2868.38,-178.9878
53011,2689.989,2868.38,-178.9878
53012,2689.989,2868.38,-178.9878
53013,2518.655,2898.82,-171.7883
53014,2518.655,2898.82,-171.7883
53015,2518.655,2898.82,-171.7883
53016,2573.687,2732.88,-179.5776
53017,2573.687,2732.88,-179.5776
53018,2573.687,2732.88,-179.5776
53019,2401.055,2764.05,-172.3056
53020,2401.055,2764.05,-172.3056
53021,2401.055,2764.05,-172.3056
53022,2457.384,2597.37,-180.1674
53023,2457.384,2597.37,-180.1674
53024,2457.384,2597.37,-180.1674
53025,2284.592,2628.79,-172.8814
53026,2284.592,2628.79,-172.8814
53027,2284.592,2628.79,-172.8814
53028,2341.082,2461.87,-180.7572
53029,2341.082,2461.87,-180.7572
53030,2341.082,2461.87,-180.7572
53031,2168.782,2492.92,-174.2638
53032,2168.782,2492.92,-174.2638
53033,2168.782,2492.92,-174.2638
53034,2224.779,2326.36,-184.5042
53035,2224.779,2326.36,-184.5042
53036,2224.779,2326.36,-184.5042
53037,2052.704,2356.29,-186.6221
53038,2052.704,2356.29,-186.6221
53039,2052.704,2356.29,-186.6221
53040,2108.477,2190.86,-208.2438
53041,2108.477,2190.86,-208.2438
53042,2108.477,2190.86,-208.2438
53043,1935.748,2221.02,-186.9136
53044,1935.748,2221.02,-186.9136
53045,1935.748,2221.02,-186.9136
53046,1992.175,2055.35,-168.2363
53047,1992.175,2055.35,-168.2363
53048,1992.175,2055.35,-168.2363
53049,1820.183,2085.87,-151.334
53050,1820.183,2085.87,-151.334
53051,1820.183,2085.87,-151.334
53052,1875.872,1919.85,-153.4379
53053,1875.872,1919.85,-153.4379
53054,1875.872,1919.85,-153.4379
53055,1705.408,1949.71,-143.6091
53056,1705.408,1949.71,-143.6091
53057,1705.408,1949.71,-143.6091
53058,1759.57,1784.34,-148.6948
53059,1759.57,1784.34,-148.6948
53060,1759.57,1784.34,-148.6948
53061,1588.705,1813.57,-138.9348
53062,1588.705,1813.57,-138.9348
53063,1588.705,1813.57,-138.9348
53064,1643.267,1648.84,-144.0344
53065,1643.267,1648.84,-144.0344
53066,1643.267,1648.84,-144.0344
53067,1471.433,1679.1,-134.2078
53068,1471.433,1679.1,-134.2078
53069,1471.433,1679.1,-134.2078
53070,1526.965,1513.33,-139.374
53071,1526.965,1513.33,-139.374
53072,1526.965,1513.33,-139.374
53073,1353.283,1544.62,-129.4328
53074,1353.283,1544.62,-129.4328
53075,1353.283,1544.62,-129.4328
53076,1410.662,1377.83,-134.7136
53077,1410.662,1377.83,-134.7136
53078,1410.662,1377.83,-134.7136
53079,1236.767,1409.74,-124.7528
53080,1236.767,1409.74,-124.7528
53081,1236.767,1409.74,-124.7528
53082,1294.36,1242.33,-130.0531
53083,1294.36,1242.33,-130.0531
53084,1294.36,1242.33,-130.0531
53085,1121.771,1274.21,-120.1644
53086,1121.771,1274.21,-120.1644
53087,1121.771,1274.21,-120.1644
53088,1178.057,1106.82,-125.3927
53089,1178.057,1106.82,-125.3927
53090,1178.057,1106.82,-125.3927
53091,1005.276,1137.33,-115.5109
53092,1005.276,1137.33,-115.5109
53093,1005.276,1137.33,-115.5109
53094,1061.755,971.32,-120.7323
53095,1061.755,971.32,-120.7323
53096,1061.755,971.32,-120.7323
53097,888.94,1001.66,-110.8508
53098,888.94,1001.66,-110.8508
53099,888.94,1001.66,-110.8508
53100,945.452,835.81,-116.0719
53101,945.452,835.81,-116.0719
53102,945.452,835.81,-116.0719
53103,773.976,866.27,-106.2624
53104,773.976,866.27,-106.2624
53105,773.976,866.27,-106.2624
53106,829.15,700.31,-111.4114
53107,829.15,700.31,-111.4114
53108,829.15,700.31,-111.4114
53109,659.895,730.32,-101.7298
53110,659.895,730.32,-101.7298
53111,659.895,730.32,-101.7298
53112,712.848,564.8,-106.751
53113,712.848,564.8,-106.751
53114,712.848,564.8,-106.751
53115,546.629,595.32,-97.2297
53116,546.629,595.32,-97.2297
53117,546.629,595.32,-97.2297
53118,596.545,429.3,-102.0906
53119,596.545,429.3,-102.0906
53120,596.545,429.3,-102.0906
53121,480.243,293.79,-97.4302
53122,480.243,293.79,-97.4302
53123,480.243,293.79,-97.4302
53124,363.94,158.29,-92.7698
53125,363.94,158.29,-92.7698
53126,363.94,158.29,-92.7698
53127,609.181,888.54,-96.9246
53128,609.181,888.54,-96.9246
53129,609.181,888.54,-96.9246
53130,719.492,1026.16,-101.2289
53131,719.492,1026.16,-101.2289
53132,719.492,1026.16,-101.2289
53133,834.248,1159.05,-105.8377
53134,834.248,1159.05,-105.8377
53135,834.248,1159.05,-105.8377
53136,954.469,1294.13,-110.7187
53137,954.469,1294.13,-110.7187
53138,954.469,1294.13,-110.7187
53139,1067.194,1433.14,-115.1379
53140,1067.194,1433.14,-115.1379
53141,1067.194,1433.14,-115.1379
53142,1182.118,1567.22,-119.7408
53143,1182.118,1567.22,-119.7408
53144,1182.118,1567.22,-119.7408
53145,1303.691,1703.02,-124.6871
53146,1303.691,1703.02,-124.6871
53147,1303.691,1703.02,-124.6871
53148,1422.091,1834.9,-129.509
53149,1422.091,1834.9,-129.509
53150,1422.091,1834.9,-129.509
53151,1542.739,1968.18,-134.4366
53152,1542.739,1968.18,-134.4366
53153,1542.739,1968.18,-134.4366
53154,1654.868,2107.8,-138.9102
53155,1654.868,2107.8,-138.9102
53156,1654.868,2107.8,-138.9102
53157,1766.663,2243.88,-152.7005
53158,1766.663,2243.88,-152.7005
53159,1766.663,2243.88,-152.7005
53160,1884.953,2378.16,-194.1414
53161,1884.953,2378.16,-194.1414
53162,1884.953,2378.16,-194.1414
53163,2001.251,2514.26,-170.0692
53164,2001.251,2514.26,-170.0692
53165,2001.251,2514.26,-170.0692
53166,2114.706,2653.23,-165.9439
53167,2114.706,2653.23,-165.9439
53168,2114.706,2653.23,-165.9439
53169,2230.782,2786.86,-165.4117
53170,2230.782,2786.86,-165.4117
53171,2230.782,2786.86,-165.4117
53172,2351.56,2923.26,-164.9507
53173,2351.56,2923.26,-164.9507
53174,2351.56,2923.26,-164.9507
53175,2468.525,3058.5,-164.394
53176,2468.525,3058.5,-164.394
53177,2468.525,3058.5,-164.394
53178,2586.646,3194.84,-163.8397
53179,2586.646,3194.84,-163.8397
53180,2586.646,3194.84,-163.8397
53181,2700.287,3335.16,-162.9857
53182,2700.287,3335.16,-162.9857
53183,2700.287,3335.16,-162.9857
53184,2817.419,3478.49,-162.1513
53185,2817.419,3478.49,-162.1513
53186,2817.419,3478.49,-162.1513
53187,2946.184,3614.71,-161.9824
53188,2946.184,3614.71,-161.9824
53189,2946.184,3614.71,-161.9824
53190,661.918,1175.82,-94.3261
53191,661.918,1175.82,-94.3261
53192,661.918,1175.82,-94.3261
53193,794.345,1300.9,-100.9569
53194,794.345,1300.9,-100.9569
53195,794.345,1300.9,-100.9569
53196,907.401,1436.03,-105.3326
53197,907.401,1436.03,-105.3326
53198,907.401,1436.03,-105.3326
53199,1011.765,1579.5,-108.5234
53200,1011.765,1579.5,-108.5234
53201,1011.765,1579.5,-108.5234
53202,1147.959,1710.64,-115.207
53203,1147.959,1710.64,-115.207
53204,1147.959,1710.64,-115.207
53205,1260.038,1853.85,-119.1478
53206,1260.038,1853.85,-119.1478
53207,1260.038,1853.85,-119.1478
53208,1391.732,1976.48,-125.8216
53209,1391.732,1976.48,-125.8216
53210,1391.732,1976.48,-125.8216
53211,1502.481,2110.02,-129.9469
53212,1502.481,2110.02,-129.9469
53213,1502.481,2110.02,-129.9469
53214,1604.426,2255.55,-135.6839
53215,1604.426,2255.55,-135.6839
53216,1604.426,2255.55,-135.6839
53217,1728.442,2390.31,-170.3183
53218,1728.442,2390.31,-170.3183
53219,1728.442,2390.31,-170.3183
53220,1841.989,2522.28,-174.2083
53221,1841.989,2522.28,-174.2083
53222,1841.989,2522.28,-174.2083
53223,1952.906,2657.15,-159.901
53224,1952.906,2657.15,-159.901
53225,1952.906,2657.15,-159.901
53226,2058.613,2803.0,-156.8574
53227,2058.613,2803.0,-156.8574
53228,2058.613,2803.0,-156.8574
53229,2195.296,2930.83,-158.2898
53230,2195.296,2930.83,-158.2898
53231,2195.296,2930.83,-158.2898
53232,2307.584,3078.98,-156.5487
53233,2307.584,3078.98,-156.5487
53234,2307.584,3078.98,-156.5487
53235,2433.5,3210.21,-156.9567
53236,2433.5,3210.21,-156.9567
53237,2433.5,3210.21,-156.9567
53238,2545.145,3348.09,-155.8626
53239,2545.145,3348.09,-155.8626
53240,2545.145,3348.09,-155.8626
53241,2658.58,3491.46,-154.5294
53242,2658.58,3491.46,-154.5294
53243,2658.58,3491.46,-154.5294
53244,2787.25,3650.27,-153.2752
53245,2787.25,3650.27,-153.2752
53246,2787.25,3650.27,-153.2752
53247,2805.529,3817.1,-143.3394
53248,2805.529,3817.1,-143.3394
53249,2805.529,3817.1,-143.3394
53250,2775.18,3956.79,-131.6534
53251,2775.18,3956.79,-131.6534
53252,2775.18,3956.79,-131.6534
53253,1897.144,4523.35,-160.5206
53254,1897.144,4523.35,-160.5206
53255,1897.144,4523.35,-160.5206
53256,1757.315,4384.55,-161.9546
53257,1757.315,4384.55,-161.9546
53258,1757.315,4384.55,-161.9546
53259,1631.008,4248.75,-162.9365
53260,1631.008,4248.75,-162.9365
53261,1631.008,4248.75,-162.9365
53262,1510.448,4113.61,-163.7079
53263,1510.448,4113.61,-163.7079
53264,1510.448,4113.61,-163.7079
53265,1391.884,3978.14,-164.3896
53266,1391.884,3978.14,-164.3896
53267,1391.884,3978.14,-164.3896
53268,1274.689,3841.47,-164.98
53269,1274.689,3841.47,-164.98
53270,1274.689,3841.47,-164.98
53271,1160.573,3703.87,-165.4193
53272,1160.573,3703.87,-165.4193
53273,1160.573,3703.87,-165.4193
53274,1046.679,3567.76,-165.8943
53275,1046.679,3567.76,-165.8943
53276,1046.679,3567.76,-165.8943
53277,930.643,3434.34,-169.8137
53278,930.643,3434.34,-169.8137
53279,930.643,3434.34,-169.8137
53280,812.628,3299.94,-193.9193
53281,812.628,3299.94,-193.9193
53282,812.628,3299.94,-193.9193
53283,696.578,3163.49,-152.8168
53284,696.578,3163.49,-152.8168
53285,696.578,3163.49,-152.8168
53286,582.099,3027.8,-138.5385
53287,582.099,3027.8,-138.5385
53288,582.099,3027.8,-138.5385
53289,465.283,2891.24,-133.7685
53290,465.283,2891.24,-133.7685
53291,465.283,2891.24,-133.7685
53292,346.772,2758.15,-129.281
53293,346.772,2758.15,-129.281
53294,346.772,2758.15,-129.281
53295,226.771,2622.06,-124.6671
53296,226.771,2622.06,-124.6671
53297,226.771,2622.06,-124.6671
53298,113.578,2483.34,-119.7735
53299,113.578,2483.34,-119.7735
53300,113.578,2483.34,-119.7735
53301,0.848,2346.93,-114.9908
53302,0.848,2346.93,-114.9908
53303,0.848,2346.93,-114.9908
53304,-115.608,2213.77,-110.4563
53305,-115.608,2213.77,-110.4563
53306,-115.608,2213.77,-110.4563
53307,-236.146,2080.3,-105.991
53308,-236.146,2080.3,-105.991
53309,-236.146,2080.3,-105.991
53310,-354.024,1943.71,-101.3066
53311,-354.024,1943.71,-101.3066
53312,-354.024,1943.71,-101.3066
53313,-468.045,1803.82,-96.3691
53314,-468.045,1803.82,-96.3691
53315,-468.045,1803.82,-96.3691
53316,-71.377,2065.82,-100.4165
53317,-71.377,2065.82,-100.4165
53318,-71.377,2065.82,-100.4165
53319,53.149,2197.27,-104.2481
53320,53.149,2197.27,-104.2481
53321,53.149,2197.27,-104.2481
53322,163.473,2332.03,-109.1974
53323,163.473,2332.03,-109.1974
53324,163.473,2332.03,-109.1974
53325,270.362,2473.21,-114.8939
53326,270.362,2473.21,-114.8939
