id;size;rank;Rdiag
1871;6;6;
1872;3;3;
1873;3;3;
1874;15;15;
1875;3;3;
1876;3;3;
1877;9;9;
1878;3;3;
1879;3;3;
1880;6;6;
1881;3;3;
1882;26;25;
1883;6;6;
1884;9;9;
1885;6;6;
1886;60;36;
1887;3;3;
1888;9;9;
1889;15;15;
1890;15;13;
1891;9;9;
1892;6;6;
1893;12;12;
1894;9;9;
1895;6;6;
1896;3;3;
1897;3;3;
1898;9;9;
1899;18;18;
1900;33;33;
1901;12;12;
1902;3;3;
1903;3;3;
1904;3;3;
1905;3;3;
1906;6;6;
1907;3;3;
1908;39;32;
1909;3;3;
1910;12;12;
1911;9;9;
1912;3;3;
1913;3;3;
1914;12;12;
1915;15;15;
1916;3;3;
1917;3;3;
1918;6;6;
1919;9;9;
1920;6;6;
1921;6;6;
1922;6;6;
1923;6;6;
1924;3;3;
1925;28;28;
1926;12;12;
1927;1;1;
1928;6;6;
1929;3;3;
1930;3;3;
1931;3;3;
1932;9;9;
1933;3;3;
1934;6;6;
1935;3;3;
1936;3;3;
1937;27;27;
1938;9;9;
1939;12;12;
1940;6;6;
1941;15;15;
1942;6;6;
1943;3;3;
1944;3;3;
1945;9;9;
1946;3;3;
1947;9;9;
1948;3;3;
1949;3;3;
1950;3;3;
1951;3;3;
1952;3;3;
1953;9;9;
1954;6;6;
1955;3;3;
1956;24;21;
1957;9;9;
1958;12;12;
1959;3;3;
1960;18;18;
1961;1;1;
1962;6;6;
1963;20;18;
1964;1;1;
1965;6;6;
1966;3;3;
1967;24;24;
1968;3;3;
1969;36;36;
1970;12;12;
1971;6;6;
1972;3;3;
1973;6;6;
1974;30;30;
1975;3;3;
1976;3;3;
1977;3;3;
1978;12;12;
1979;3;3;
1980;9;9;
1981;9;9;
1982;9;9;
1983;15;15;
1984;3;3;
1985;26;26;
1986;12;12;
1987;24;24;
1988;12;12;
1989;6;6;
1990;27;24;
1991;3;3;
1992;12;12;
1993;3;3;
1994;6;6;
1995;12;12;
1996;6;6;
1997;3;3;
1998;12;9;
1999;15;15;
2000;33;33;
2001;12;12;
2002;3;3;
2003;33;33;
2004;3;3;
2005;6;6;
2006;12;12;
2007;3;3;
2008;3;3;
2009;27;27;
2010;9;9;
2011;9;9;
2012;36;36;
2013;9;9;
2014;9;9;
2015;9;9;
2016;3;3;
2017;3;3;
2018;9;9;
2019;6;6;
2020;3;3;
2021;3;3;
2022;12;12;
2023;6;6;
2024;3;3;
2025;3;3;
2026;6;6;
2027;3;3;
2028;3;3;
2029;3;3;
2030;3;3;
2031;6;3;
2032;12;12;
2033;3;3;
2034;9;3;
2035;15;15;
2036;6;6;
2037;3;3;
2038;3;3;
2039;3;3;
2040;9;9;
2041;12;10;
2042;6;6;
2043;3;3;
2044;9;4;
2045;3;3;
2046;9;9;
2047;3;3;
2048;6;6;
2049;6;6;
2050;3;3;
2051;9;9;
2052;6;6;
2053;3;3;
2054;33;21;
2055;3;3;
2056;3;3;
2057;3;3;
2058;6;6;
2059;3;3;
2060;3;3;
2061;3;3;
2062;6;6;
2063;15;15;
2064;11;11;
2065;7;7;
2066;1;1;
2067;3;3;
2068;33;28;
2069;9;9;
2070;12;12;
2071;6;6;
2072;9;9;
2073;6;6;
2074;9;9;
2075;10;10;
2076;14;14;
2077;7;7;
2078;9;9;
2079;1;1;
2080;1;1;
2081;10;10;
2082;3;3;
2083;3;3;
2084;6;6;
2085;6;6;
2086;3;3;
2087;3;3;
2088;3;3;
2089;3;3;
2090;3;3;
2091;3;3;
2092;15;15;
2093;3;3;
2094;6;6;
2095;3;3;
2096;3;3;
2097;9;9;
2098;3;3;
2099;6;6;
2100;3;3;
2101;3;3;
2102;6;6;
2103;3;3;
2104;9;9;
2105;27;16;
2106;12;12;
2107;3;3;
2108;9;6;
2109;3;3;
2110;3;3;
2111;3;3;
2112;6;6;
2113;6;6;
2114;3;3;
2115;6;6;
2116;3;3;
2117;3;3;
2118;3;3;
2119;9;9;
2120;3;3;
2121;6;6;
2122;39;36;
2123;12;12;
2124;21;18;
2125;12;12;
2126;6;6;
2127;6;6;
2128;3;3;
2129;12;12;
2130;6;6;
2131;3;3;
2132;15;15;
2133;18;18;
2134;9;9;
2135;6;6;
2136;36;30;
2137;3;3;
2138;9;9;
2139;3;3;
2140;6;6;
2141;9;9;
2142;18;14;
2143;33;28;
2144;12;12;
2145;9;3;
2146;9;9;
2147;3;3;
2148;12;12;
2149;3;3;
2150;3;3;
2151;3;3;
2152;9;9;
2153;3;3;
2154;3;3;
2155;3;3;
2156;11;11;
2157;3;3;
2158;3;3;
2159;9;9;
2160;3;3;
2161;3;3;
2162;12;9;
2163;9;9;
2164;3;3;
2165;3;3;
2166;3;3;
2167;6;6;
2168;12;12;
2169;9;9;
2170;6;6;
2171;6;6;
2172;3;3;
2173;9;9;
2174;3;3;
2175;6;6;
2176;3;3;
2177;9;9;
2178;9;9;
2179;3;3;
2180;9;9;
2181;6;6;
2182;3;3;
2183;3;3;
2184;9;9;
2185;3;3;
2186;12;9;
2187;6;6;
2188;6;6;
2189;6;6;
2190;3;3;
2191;6;6;
2192;3;3;
2193;3;3;
2194;9;9;
2195;3;3;
2196;19;19;
2197;10;10;
2198;10;10;
2199;6;6;
2200;3;3;
2201;12;12;
2202;21;19;
2203;6;6;
2204;6;6;
2205;3;3;
2206;6;6;
2207;6;6;
2208;3;3;
2209;15;15;
2210;9;9;
2211;6;6;
2212;3;3;
2213;12;12;
2214;6;6;
2215;3;3;
2216;6;6;
2217;3;3;
2218;3;3;
2219;12;12;
2220;3;3;
2221;3;3;
2222;6;6;
2223;3;3;
2224;3;3;
2225;9;9;
2226;6;6;
2227;3;3;
2228;3;3;
2229;3;3;
2230;9;5;
2231;9;3;
2232;9;9;
2233;3;3;
2234;6;6;
2235;3;3;
2236;27;14;
2237;3;3;
2238;3;3;
2239;3;3;
2240;6;6;
2241;3;3;
2242;6;6;
2243;3;3;
2244;3;3;
2245;18;15;
2246;6;6;
2247;18;17;
2248;9;9;
2249;6;6;
2250;9;9;
2251;3;3;
2252;3;3;
2253;3;3;
2254;3;3;
2255;6;6;
2256;6;6;
2257;6;6;
2258;3;3;
2259;3;3;
2260;3;3;
2261;3;3;
2262;9;9;
2263;3;3;
2264;3;3;
2265;12;12;
2266;6;6;
2267;6;6;
2268;4;4;
2269;14;14;
2270;1;1;
2271;7;7;
2272;6;6;
2273;6;6;
2274;6;6;
2275;6;6;
2276;3;3;
2277;3;3;
2278;3;3;
2279;3;3;
2280;3;3;
2281;3;3;
2282;3;3;
2283;9;9;
2284;3;3;
2285;6;6;
2286;3;3;
2287;9;9;
2288;9;3;
2289;9;7;
2290;9;9;
2291;3;3;
2292;3;3;
2293;3;3;
2294;6;6;
2295;6;6;
2296;3;3;
2297;3;3;
2298;3;3;
2299;3;3;
2300;3;3;
2301;4;4;
2302;21;21;
2303;3;3;
2304;6;6;
2305;9;9;
2306;9;9;
2307;9;9;
2308;9;9;
2309;3;3;
2310;9;9;
2311;3;3;
2312;12;6;
2313;6;6;
2314;6;6;
2315;18;15;
2316;9;9;
2317;3;3;
2318;3;3;
2319;3;3;
2320;3;3;
2321;39;19;
2322;3;3;
2323;9;9;
2324;9;9;
2325;3;3;
2326;6;6;
2327;12;12;
2328;9;9;
2329;3;3;
2330;9;9;
2331;3;3;
2332;9;9;
2333;12;12;
2334;9;9;
2335;3;3;
2336;9;9;
2337;3;3;
2338;6;6;
2339;3;3;
2340;6;6;
2341;3;3;
2342;12;12;
2343;6;6;
2344;6;6;
2345;3;3;
2346;6;6;
2347;6;6;
2348;3;3;
2349;3;3;
2350;3;3;
2351;3;3;
2352;3;3;
2353;3;3;
2354;3;3;
2355;3;3;
2356;9;4;
2357;3;3;
2358;17;16;
2359;1;1;
2360;12;12;
2361;3;3;
2362;4;4;
2363;12;12;
2364;7;7;
2365;12;12;
2366;9;9;
2367;3;3;
2368;6;6;
2369;21;21;
2370;9;9;
2371;12;12;
2372;3;3;
2373;9;9;
2374;3;3;
2375;3;3;
2376;3;3;
2377;3;3;
2378;6;6;
2379;3;3;
2380;9;9;
2381;3;3;
2382;6;6;
2383;15;15;
2384;9;9;
2385;3;3;
2386;3;3;
2387;6;6;
2388;3;3;
2389;6;6;
2390;9;9;
2391;6;6;
2392;1;1;
2393;9;9;
2394;3;3;
2395;3;3;
2396;3;3;
2397;21;17;
2398;15;15;
2399;24;8;
2400;9;9;
2401;3;3;
2402;3;3;
2403;3;3;
2404;6;6;
2405;6;6;
2406;12;5;
2407;3;3;
2408;6;6;
2409;9;9;
2410;3;3;
2411;3;3;
2412;6;6;
2413;3;3;
2414;6;6;
2415;3;3;
2416;12;12;
2417;12;12;
2418;3;3;
2419;3;3;
2420;3;3;
2421;6;6;
2422;21;16;
2423;12;12;
2424;9;6;
2425;15;6;
2426;12;12;
2427;12;12;
2428;3;3;
2429;3;3;
2430;6;6;
2431;3;3;
2432;3;3;
2433;21;20;
2434;12;12;
2435;6;6;
2436;9;9;
2437;6;6;
2438;9;9;
2439;3;3;
2440;15;15;
2441;6;6;
2442;9;9;
2443;9;9;
2444;12;12;
2445;3;3;
2446;15;15;
2447;6;6;
2448;3;3;
2449;6;6;
2450;6;6;
2451;3;3;
2452;6;6;
2453;3;3;
2454;3;3;
2455;6;6;
2456;12;12;
2457;6;6;
2458;15;15;
2459;3;3;
2460;3;3;
2461;3;3;
2462;6;6;
2463;18;12;
2464;9;9;
2465;9;9;
2466;12;12;
2467;3;3;
2468;1;1;
2469;11;11;
2470;1;1;
2471;3;3;
2472;6;6;
2473;3;3;
2474;3;3;
2475;3;3;
2476;3;3;
2477;3;3;
2478;3;3;
2479;15;15;
2480;1;1;
2481;9;9;
2482;3;3;
2483;4;4;
2484;3;3;
2485;1;1;
2486;6;6;
2487;3;3;
2488;3;3;
2489;9;9;
2490;1;1;
2491;9;9;
2492;6;6;
2493;9;9;
2494;3;3;
2495;3;3;
2496;9;9;
2497;3;3;
2498;8;8;
2499;1;1;
2500;3;3;
2501;1;1;
2502;3;3;
2503;16;6;
2504;9;3;
2505;9;9;
2506;4;4;
2507;3;3;
2508;3;3;
2509;4;4;
2510;3;3;
2511;3;3;
2512;6;6;
2513;24;24;
2514;9;9;
2515;9;9;
2516;4;4;
2517;4;4;
2518;3;3;
2519;3;3;
2520;3;3;
2521;3;3;
2522;6;6;
2523;27;22;
2524;6;6;
2525;3;3;
2526;6;6;
2527;9;9;
2528;6;6;
2529;9;9;
2530;3;3;
2531;3;3;
2532;3;3;
2533;3;3;
2534;3;3;
2535;9;9;
2536;21;21;
2537;9;9;
2538;9;9;
2539;6;6;
2540;3;3;
2541;3;3;
2542;6;6;
2543;3;3;
2544;12;12;
2545;9;9;
2546;3;3;
2547;12;12;
2548;3;3;
2549;3;3;
2550;18;17;
2551;3;3;
2552;6;6;
2553;6;6;
2554;3;3;
2555;3;3;
2556;3;3;
2557;18;18;
2558;6;6;
2559;3;3;
2560;2;2;
2561;1;1;
2562;8;8;
2563;1;1;
2564;6;6;
2565;3;3;
2566;3;3;
2567;3;3;
2568;18;18;
2569;6;6;
2570;3;3;
2571;9;9;
2572;6;6;
2573;3;3;
2574;6;6;
2575;18;18;
2576;6;6;
2577;6;6;
2578;39;39;
2579;9;9;
2580;6;6;
2581;6;6;
2582;9;9;
2583;12;12;
2584;6;6;
2585;15;15;
2586;3;3;
2587;3;3;
2588;9;9;
2589;6;6;
2590;6;6;
2591;3;3;
2592;6;6;
2593;9;9;
2594;6;6;
2595;9;3;
2596;9;9;
2597;6;6;
2598;3;3;
2599;3;3;
2600;21;17;
2601;9;9;
2602;9;9;
2603;9;9;
2604;3;3;
2605;12;12;
2606;6;6;
2607;9;9;
2608;3;3;
2609;3;3;
2610;3;3;
2611;6;6;
2612;3;3;
2613;3;3;
2614;6;6;
2615;9;9;
2616;6;6;
2617;3;3;
2618;3;3;
2619;6;6;
2620;6;6;
2621;3;3;
2622;3;3;
2623;3;3;
2624;21;21;
2625;6;6;
2626;21;10;
2627;3;3;
2628;6;6;
2629;3;3;
2630;3;3;
2631;3;3;
2632;3;3;
2633;3;3;
2634;6;6;
2635;3;3;
2636;19;10;
2637;21;12;
2638;12;12;
2639;3;3;
2640;7;7;
2641;39;18;
2642;24;21;
2643;13;13;
2644;7;7;
2645;6;6;
2646;27;27;
2647;15;9;
2648;3;3;
2649;14;14;
2650;14;14;
2651;3;3;
2652;3;3;
2653;4;4;
2654;12;12;
2655;6;6;
2656;9;6;
2657;3;3;
2658;9;9;
2659;3;3;
2660;12;12;
2661;3;3;
2662;3;3;
2663;4;4;
2664;12;12;
2665;9;9;
2666;6;6;
2667;3;3;
2668;6;6;
2669;3;3;
2670;11;11;
2671;6;6;
2672;7;7;
2673;3;3;
2674;6;6;
2675;3;3;
2676;3;3;
2677;3;3;
2678;9;9;
2679;3;3;
2680;3;3;
2681;6;6;
2682;6;6;
2683;3;3;
2684;3;3;
2685;3;3;
2686;3;3;
2687;6;6;
2688;3;3;
2689;4;4;
2690;9;9;
2691;3;3;
2692;6;6;
2693;24;13;
2694;30;20;
2695;12;12;
2696;1;1;
2697;16;15;
2698;6;6;
2699;18;9;
2700;6;6;
2701;7;7;
2702;3;3;
2703;4;4;
2704;12;12;
2705;12;12;
2706;24;24;
2707;30;30;
2708;12;12;
2709;3;3;
2710;24;16;
2711;12;12;
2712;3;3;
2713;9;9;
2714;3;3;
2715;3;3;
2716;12;12;
2717;15;15;
2718;4;4;
2719;3;3;
2720;3;3;
2721;3;3;
2722;3;3;
2723;3;3;
2724;9;9;
2725;3;3;
2726;12;12;
2727;6;6;
2728;6;6;
2729;6;6;
2730;3;3;
2731;18;15;
2732;9;9;
2733;15;15;
2734;3;3;
2735;3;3;
2736;3;3;
2737;5;5;
2738;1;1;
2739;1;1;
2740;1;1;
2741;1;1;
2742;6;6;
2743;9;9;
2744;3;3;
2745;9;6;
2746;3;3;
2747;9;6;
2748;6;6;
2749;3;3;
2750;9;9;
2751;3;3;
2752;4;4;
2753;1;1;
2754;15;15;
2755;3;3;
2756;6;6;
2757;3;3;
2758;9;9;
2759;1;1;
2760;3;3;
2761;9;9;
2762;21;20;
2763;6;6;
2764;12;12;
2765;15;15;
2766;6;6;
2767;15;15;
2768;3;3;
2769;33;30;
2770;9;9;
2771;6;6;
2772;3;3;
2773;3;3;
2774;3;3;
2775;3;3;
2776;15;15;
2777;15;15;
2778;15;15;
2779;6;6;
2780;6;6;
2781;9;9;
2782;12;12;
2783;3;3;
2784;9;9;
2785;6;6;
2786;3;3;
2787;3;3;
2788;22;20;
2789;12;12;
2790;6;6;
2791;6;6;
2792;10;10;
2793;15;15;
2794;18;18;
2795;9;9;
2796;3;3;
2797;27;27;
2798;3;3;
2799;3;3;
2800;9;9;
2801;9;9;
2802;4;4;
2803;6;6;
2804;6;6;
2805;6;6;
2806;6;6;
2807;1;1;
2808;1;1;
2809;6;6;
2810;1;1;
2811;3;3;
2812;3;3;
2813;9;9;
2814;15;13;
2815;12;12;
2816;6;6;
2817;9;9;
2818;3;3;
2819;4;4;
2820;3;3;
2821;3;3;
2822;8;8;
2823;5;5;
2824;3;3;
2825;4;4;
2826;6;6;
2827;9;9;
2828;6;6;
2829;3;3;
2830;6;6;
2831;6;6;
2832;3;3;
2833;3;3;
2834;3;3;
2835;6;6;
2836;4;4;
2837;3;3;
2838;3;3;
2839;3;3;
2840;3;3;
2841;18;17;
2842;21;21;
2843;6;6;
2844;12;12;
2845;3;3;
2846;6;6;
2847;6;6;
2848;12;12;
2849;9;9;
2850;3;3;
2851;3;3;
2852;25;25;
2853;10;10;
2854;15;15;
2855;7;7;
2856;12;12;
2857;15;15;
2858;6;6;
2859;3;3;
2860;6;6;
2861;6;6;
2862;3;3;
2863;6;6;
2864;6;6;
2865;3;3;
2866;12;12;
2867;3;3;
2868;18;8;
2869;6;6;
2870;6;6;
2871;3;3;
2872;3;3;
2873;3;3;
2874;3;3;
2875;12;12;
2876;18;18;
2877;6;6;
2878;12;12;
2879;9;9;
2880;3;3;
2881;3;3;
2882;6;6;
2883;3;3;
2884;3;3;
2885;9;9;
2886;9;9;
2887;15;15;
2888;9;5;
2889;3;3;
2890;9;4;
2891;9;9;
2892;3;3;
2893;6;6;
2894;3;3;
2895;3;3;
2896;6;6;
2897;12;12;
2898;6;6;
2899;3;3;
2900;3;3;
2901;3;3;
2902;9;9;
2903;6;6;
2904;3;3;
2905;24;24;
2906;6;6;
2907;3;3;
2908;3;3;
2909;3;3;
2910;18;18;
2911;3;3;
2912;3;3;
2913;3;3;
2914;9;9;
2915;6;6;
2916;6;6;
2917;9;9;
2918;6;6;
2919;3;3;
2920;3;3;
2921;6;6;
2922;3;3;
2923;9;9;
2924;9;9;
2925;12;12;
2926;12;12;
2927;3;3;
2928;3;3;
2929;4;4;
2930;15;15;
2931;7;7;
2932;3;3;
2933;36;36;
2934;9;9;
2935;12;12;
2936;6;6;
2937;21;21;
2938;9;9;
2939;6;6;
2940;6;6;
2941;3;3;
2942;3;3;
2943;15;15;
2944;3;3;
2945;6;6;
2946;3;3;
2947;6;6;
2948;6;6;
2949;9;9;
2950;3;3;
2951;6;6;
2952;3;3;
2953;9;9;
2954;3;3;
2955;24;24;
2956;3;3;
2957;3;3;
2958;3;3;
2959;15;15;
2960;9;9;
2961;9;9;
2962;3;3;
2963;3;3;
2964;3;3;
2965;9;9;
2966;20;19;
2967;25;25;
2968;7;7;
2969;6;6;
2970;9;9;
2971;3;3;
2972;15;15;
2973;12;12;
2974;3;3;
2975;6;6;
2976;27;27;
2977;1;1;
2978;1;1;
2979;3;3;
2980;9;9;
2981;3;3;
2982;9;9;
2983;6;6;
2984;3;3;
2985;6;6;
2986;6;6;
2987;3;3;
2988;9;9;
2989;3;3;
2990;3;3;
2991;3;3;
2992;3;3;
2993;3;3;
2994;3;3;
2995;12;12;
2996;3;3;
2997;12;12;
2998;3;3;
2999;13;13;
3000;27;27;
3001;9;9;
3002;9;9;
3003;9;9;
3004;3;3;
3005;3;3;
3006;3;3;
3007;9;9;
3008;21;21;
3009;3;3;
3010;3;3;
3011;6;6;
3012;3;3;
3013;6;6;
3014;6;6;
3015;3;3;
3016;6;6;
3017;3;3;
3018;3;3;
3019;3;3;
3020;11;11;
3021;9;9;
3022;9;9;
3023;3;3;
3024;12;12;
3025;15;15;
3026;3;3;
3027;12;12;
3028;12;12;
3029;6;6;
3030;3;3;
3031;9;9;
3032;3;3;
3033;9;9;
3034;3;3;
3035;3;3;
3036;6;6;
3037;3;3;
3038;6;6;
3039;6;6;
3040;3;3;
3041;6;6;
3042;3;3;
3043;6;6;
3044;12;12;
3045;9;9;
3046;24;24;
3047;9;9;
3048;33;33;
3049;3;3;
3050;3;3;
3051;9;9;
3052;6;6;
3053;3;3;
3054;3;3;
3055;18;18;
3056;4;4;
3057;1;1;
3058;7;7;
3059;9;9;
3060;1;1;
3061;4;4;
3062;7;7;
3063;15;15;
3064;24;24;
3065;9;9;
3066;9;9;
3067;12;12;
3068;3;3;
3069;3;3;
3070;6;6;
3071;3;3;
3072;3;3;
3073;9;9;
3074;12;12;
3075;3;3;
3076;3;3;
3077;3;3;
3078;16;16;
3079;1;1;
3080;8;8;
3081;10;10;
3082;6;6;
3083;1;1;
3084;3;3;
3085;3;3;
3086;6;6;
3087;3;3;
3088;3;3;
3089;7;7;
3090;18;18;
3091;12;9;
3092;3;3;
3093;9;9;
3094;16;16;
3095;9;9;
3096;3;3;
3097;6;6;
3098;3;3;
3099;3;3;
3100;9;9;
3101;12;12;
3102;9;9;
3103;3;3;
3104;3;3;
3105;3;3;
3106;6;6;
3107;3;3;
3108;3;3;
3109;4;4;
3110;2;2;
3111;9;9;
3112;6;6;
3113;3;3;
3114;9;9;
3115;6;6;
3116;6;6;
3117;12;9;
3118;6;6;
3119;9;9;
3120;6;6;
3121;6;6;
3122;12;12;
3123;6;6;
3124;3;3;
3125;9;9;
3126;6;6;
3127;3;3;
3128;9;9;
3129;9;9;
3130;3;3;
3131;6;6;
3132;6;6;
3133;6;6;
3134;3;3;
3135;9;9;
3136;3;3;
3137;3;3;
3138;3;3;
3139;24;22;
3140;6;6;
3141;3;3;
3142;3;3;
3143;3;3;
3144;3;3;
3145;1;1;
3146;1;1;
3147;6;6;
3148;6;6;
3149;3;3;
3150;3;3;
3151;9;9;
3152;6;6;
3153;3;3;
3154;6;6;
3155;13;13;
3156;10;10;
3157;3;3;
3158;9;6;
3159;15;10;
3160;6;6;
3161;12;12;
3162;3;3;
3163;3;3;
3164;6;6;
3165;15;15;
3166;10;10;
3167;3;3;
3168;6;6;
3169;6;6;
3170;3;3;
3171;6;6;
3172;3;3;
3173;3;3;
3174;11;9;
3175;12;12;
3176;1;1;
3177;8;8;
3178;4;4;
3179;6;6;
3180;6;6;
3181;4;4;
3182;3;3;
3183;6;6;
3184;3;3;
3185;3;3;
3186;3;3;
3187;6;6;
3188;3;3;
3189;10;10;
3190;3;3;
3191;4;4;
3192;1;1;
3193;7;7;
3194;26;25;
3195;3;3;
3196;6;6;
3197;3;3;
3198;1;1;
3199;3;3;
3200;12;6;
3201;9;9;
3202;6;6;
3203;4;4;
3204;3;3;
3205;4;4;
3206;4;4;
3207;3;3;
3208;3;3;
3209;9;8;
3210;3;3;
3211;9;9;
3212;9;9;
3213;9;9;
3214;3;3;
3215;3;3;
3216;3;3;
3217;3;3;
3218;3;3;
3219;12;12;
3220;15;15;
3221;12;12;
3222;3;3;
3223;3;3;
3224;6;6;
3225;3;3;
3226;9;9;
3227;9;9;
3228;15;15;
3229;3;3;
3230;3;3;
3231;3;3;
3232;3;3;
3233;1;1;
3234;3;3;
3235;3;3;
3236;12;12;
3237;1;1;
3238;28;9;
3239;6;3;
3240;9;9;
3241;4;4;
3242;15;15;
3243;3;3;
3244;3;3;
3245;3;3;
3246;6;6;
3247;3;3;
3248;3;3;
3249;33;17;
3250;9;9;
3251;6;6;
3252;3;3;
3253;3;3;
3254;12;12;
3255;3;3;
3256;7;7;
3257;3;3;
3258;6;6;
3259;9;9;
3260;15;15;
3261;6;6;
3262;6;6;
3263;13;13;
3264;3;3;
3265;6;6;
3266;3;3;
3267;22;22;
3268;4;4;
3269;7;7;
3270;3;3;
3271;6;6;
3272;3;3;
3273;1;1;
3274;3;3;
3275;3;3;
3276;7;7;
3277;3;3;
3278;1;1;
3279;22;22;
3280;4;4;
3281;4;4;
3282;4;4;
3283;9;9;
3284;3;3;
3285;6;6;
3286;6;6;
3287;3;3;
3288;9;9;
3289;4;4;
3290;3;3;
3291;6;6;
3292;3;3;
3293;3;3;
3294;3;3;
3295;8;8;
3296;6;6;
3297;3;3;
3298;3;3;
3299;3;3;
3300;4;4;
3301;6;6;
3302;9;9;
3303;6;6;
3304;3;3;
3305;8;6;
3306;4;4;
3307;6;6;
3308;1;1;
3309;5;5;
3310;1;1;
3311;4;4;
3312;6;6;
3313;3;3;
3314;3;3;
3315;3;3;
3316;3;3;
3317;4;4;
3318;9;9;
3319;30;29;
3320;6;6;
3321;3;3;
3322;9;9;
3323;6;6;
3324;9;9;
3325;9;9;
3326;3;3;
3327;6;6;
3328;6;6;
3329;3;3;
3330;3;3;
3331;3;3;
3332;3;3;
3333;3;3;
3334;3;3;
3335;6;6;
3336;3;3;
3337;3;3;
3338;15;15;
3339;3;3;
3340;3;3;
3341;3;3;
3342;3;3;
3343;6;6;
3344;3;3;
3345;3;3;
3346;6;6;
3347;3;3;
3348;9;9;
3349;6;6;
3350;3;3;
3351;6;3;
3352;24;14;
3353;6;6;
3354;6;6;
3355;3;3;
3356;12;12;
3357;3;3;
3358;5;5;
3359;5;5;
3360;3;3;
3361;6;6;
3362;6;6;
3363;1;1;
3364;20;9;
3365;14;12;
3366;7;7;
3367;3;3;
3368;3;3;
3369;3;3;
3370;4;4;
3371;3;3;
3372;3;3;
3373;9;9;
3374;3;3;
3375;6;6;
3376;3;3;
3377;3;3;
3378;4;4;
3379;1;1;
3380;4;4;
3381;3;3;
3382;3;3;
3383;6;6;
3384;12;9;
3385;12;12;
3386;12;12;
3387;6;6;
3388;3;3;
3389;6;6;
3390;3;3;
3391;6;6;
3392;3;3;
3393;3;3;
3394;6;6;
3395;3;3;
3396;3;3;
3397;6;6;
3398;9;9;
3399;11;11;
3400;8;8;
3401;3;3;
3402;3;3;
3403;4;4;
3404;7;7;
3405;6;6;
3406;3;3;
3407;6;6;
3408;9;9;
3409;3;3;
3410;3;3;
3411;12;12;
3412;12;12;
3413;3;3;
3414;6;6;
3415;4;4;
3416;6;6;
3417;3;3;
3418;3;3;
3419;18;17;
3420;3;3;
3421;9;9;
3422;3;3;
3423;3;3;
3424;6;6;
3425;9;9;
3426;3;3;
3427;6;6;
3428;3;3;
3429;6;6;
3430;6;6;
3431;9;9;
3432;3;3;
3433;6;6;
3434;9;9;
3435;15;15;
3436;3;3;
3437;1;1;
3438;3;3;
3439;6;6;
3440;6;6;
3441;6;6;
3442;9;9;
3443;3;3;
3444;6;6;
3445;3;3;
3446;3;3;
3447;6;6;
3448;6;6;
3449;3;3;
3450;3;3;
3451;3;3;
3452;9;9;
3453;3;3;
3454;30;27;
3455;3;3;
3456;9;9;
3457;9;9;
3458;6;6;
3459;9;9;
3460;3;3;
3461;9;9;
3462;3;3;
3463;3;3;
3464;6;6;
3465;5;5;
3466;3;3;
3467;4;4;
3468;3;3;
3469;1;1;
3470;5;5;
3471;9;9;
3472;9;9;
3473;1;1;
3474;14;14;
3475;4;4;
3476;3;3;
3477;7;7;
3478;3;3;
3479;7;7;
3480;4;4;
3481;12;12;
3482;3;3;
3483;3;3;
3484;3;3;
3485;12;12;
3486;3;3;
3487;3;3;
3488;9;9;
3489;13;13;
3490;3;3;
3491;6;6;
3492;1;1;
3493;3;3;
3494;3;3;
3495;4;4;
3496;3;3;
3497;2;2;
3498;1;1;
3499;18;12;
3500;6;6;
3501;6;6;
3502;2;2;
3503;6;6;
3504;3;3;
3505;10;10;
3506;10;10;
3507;15;13;
3508;3;3;
3509;3;3;
3510;6;6;
3511;6;6;
3512;3;3;
3513;18;18;
3514;6;6;
3515;15;14;
3516;12;12;
3517;12;12;
3518;18;18;
3519;9;9;
3520;3;3;
3521;3;3;
3522;3;3;
3523;6;6;
3524;3;3;
3525;3;3;
3526;9;9;
3527;3;3;
3528;3;3;
3529;6;6;
3530;3;3;
3531;6;6;
3532;3;3;
3533;3;3;
3534;6;6;
3535;3;3;
3536;3;3;
3537;9;9;
3538;9;9;
3539;3;3;
3540;3;3;
3541;4;4;
3542;12;10;
3543;3;3;
3544;6;6;
3545;6;6;
3546;3;3;
3547;3;3;
3548;3;3;
3549;9;9;
3550;3;3;
3551;3;3;
3552;3;3;
3553;3;3;
3554;3;3;
3555;3;3;
3556;3;3;
3557;3;3;
3558;3;3;
3559;3;3;
3560;14;14;
3561;4;4;
3562;12;12;
3563;6;6;
3564;18;18;
3565;6;6;
3566;6;6;
3567;6;6;
3568;6;6;
3569;6;6;
3570;6;6;
3571;24;24;
3572;6;6;
3573;6;6;
3574;6;6;
3575;3;3;
3576;3;3;
3577;30;30;
3578;18;18;
3579;3;3;
3580;8;8;
3581;6;6;
3582;6;6;
3583;12;10;
3584;6;6;
3585;3;3;
3586;10;10;
3587;9;9;
3588;3;3;
3589;9;6;
3590;3;3;
3591;12;12;
3592;3;3;
3593;3;3;
3594;3;3;
3595;3;3;
3596;6;6;
3597;6;6;
3598;6;6;
3599;3;3;
3600;3;3;
3601;3;3;
3602;3;3;
3603;6;6;
3604;6;6;
3605;3;3;
3606;27;27;
3607;9;9;
3608;18;18;
3609;3;3;
3610;3;3;
3611;6;6;
3612;3;3;
3613;3;3;
3614;12;12;
3615;3;3;
3616;3;3;
3617;3;3;
3618;6;6;
