x,y,z,id
2052.7,2356.29,0.3908,27
2108.48,2190.86,-0.1967,464
2108.48,2190.86,-0.1967,296
2108.48,2190.86,-0.1967,27
1935.75,2221.02,0.4815,3905
1935.75,2221.02,0.4815,3905
1935.75,2221.02,0.4815,3905
1992.17,2055.35,-0.2201,511
1992.17,2055.35,-0.2201,30
1992.17,2055.35,-0.2201,3905
1820.18,2085.87,-1.7113,287
1820.18,2085.87,-1.7113,287
1820.18,2085.87,-1.7113,287
1875.87,1919.85,-0.6129,395
1875.87,1919.85,-0.6129,509
1875.87,1919.85,-0.6129,287
1705.41,1949.71,-1.756,287
1705.41,1949.71,-1.756,287
1705.41,1949.71,-1.756,287
1759.57,1784.34,0.1341,509
1759.57,1784.34,0.1341,509
1759.57,1784.34,0.1341,287
1588.7,1813.57,0.027,287
1588.7,1813.57,0.027,287
1588.7,1813.57,0.027,287
1643.27,1648.84,-0.1537,140
1643.27,1648.84,-0.1537,274
1643.27,1648.84,-0.1537,287
1471.43,1679.1,-0.1808,287
1471.43,1679.1,-0.1808,287
1471.43,1679.1,-0.1808,287
1526.96,1513.33,0.0026,509
1526.96,1513.33,0.0026,395
1526.96,1513.33,0.0026,287
1353.28,1544.62,0.7758,2699
1353.28,1544.62,0.7758,2699
1353.28,1544.62,0.7758,2699
1410.66,1377.83,-0.969,300
1410.66,1377.83,-0.969,188
1410.66,1377.83,-0.969,2699
1236.77,1409.74,0.6513,259
1236.77,1409.74,0.6513,259
1236.77,1409.74,0.6513,259
1294.36,1242.33,-0.4643,285
1294.36,1242.33,-0.4643,300
1294.36,1242.33,-0.4643,259
1121.77,1274.21,1.0644,259
1121.77,1274.21,1.0644,259
1121.77,1274.21,1.0644,259
1178.06,1106.82,0.8621,461
1178.06,1106.82,0.8621,508
1178.06,1106.82,0.8621,3741
1005.28,1137.33,2.2713,3741
1005.28,1137.33,2.2713,3741
1005.28,1137.33,2.2713,3741
1061.76,971.32,2.1283,171
1061.76,971.32,2.1283,384
1061.76,971.32,2.1283,426
888.94,1001.66,-2.2756,426
888.94,1001.66,-2.2756,426
888.94,1001.66,-2.2756,426
945.452,835.81,0.5056,509
945.452,835.81,0.5056,506
945.452,835.81,0.5056,426
773.976,866.27,0.8062,426
773.976,866.27,0.8062,426
773.976,866.27,0.8062,426
829.15,700.31,3.9993,171
829.15,700.31,3.9993,374
829.15,700.31,3.9993,426
659.895,730.32,-1.4892,426
659.895,730.32,-1.4892,426
659.895,730.32,-1.4892,426
712.848,564.8,-0.7329,271
712.848,564.8,-0.7329,303
712.848,564.8,-0.7329,426
546.629,595.32,-3.1679,712
546.629,595.32,-3.1679,712
546.629,595.32,-3.1679,712
596.545,429.3,1.4049,303
596.545,429.3,1.4049,300
596.545,429.3,1.4049,712
431.506,459.31,-0.4654,427
431.506,459.31,-0.4654,427
431.506,459.31,-0.4654,427
480.243,293.79,1.6956,497
480.243,293.79,1.6956,505
480.243,293.79,1.6956,427
312.634,327.26,1.6736,427
312.634,327.26,1.6736,427
312.634,327.26,1.6736,427
363.94,158.29,1.3112,511
363.94,158.29,1.3112,511
363.94,158.29,1.3112,3238
181.655,207.51,-2.2438,3238
181.655,207.51,-2.2438,3238
181.655,207.51,-2.2438,3238
5.87,166.29,-0.1831,400
5.87,166.29,-0.1831,400
5.87,166.29,-0.1831,400
-359.299,769.95,-0.2462,407
-359.299,769.95,-0.2462,407
-359.299,769.95,-0.2462,407
-333.001,720.41,1.0802,407
-333.001,720.41,1.0802,407
-333.001,720.41,1.0802,407
-332.138,808.93,-1.1981,407
-332.138,808.93,-1.1981,407
-332.138,808.93,-1.1981,407
-285.26,763.97,0.3374,407
-285.26,763.97,0.3374,407
-285.26,763.97,0.3374,407
-280.908,836.49,-0.6871,407
-280.908,836.49,-0.6871,407
-280.908,836.49,-0.6871,407
-250.543,890.95,-1.6992,1223
-250.543,890.95,-1.6992,1223
-250.543,890.95,-1.6992,1223
-212.029,933.94,-0.8244,405
-212.029,933.94,-0.8244,405
-212.029,933.94,-0.8244,405
-182.896,971.48,-0.7052,3249
-182.896,971.48,-0.7052,3249
-182.896,971.48,-0.7052,3249
-131.153,998.36,0.977,431
-131.153,998.36,0.977,431
-131.153,998.36,0.977,431
-107.699,1056.27,2.4687,431
-107.699,1056.27,2.4687,431
-107.699,1056.27,2.4687,431
-78.477,1102.97,1.5217,714
-78.477,1102.97,1.5217,714
-78.477,1102.97,1.5217,714
-37.197,1137.28,-0.1049,2321
-37.197,1137.28,-0.1049,2321
-37.197,1137.28,-0.1049,2321
-1.536,1170.61,-0.6661,416
-1.536,1170.61,-0.6661,416
-1.536,1170.61,-0.6661,416
21.822,1213.9,1.3768,416
21.822,1213.9,1.3768,416
21.822,1213.9,1.3768,416
50.715,1256.72,3.2765,416
50.715,1256.72,3.2765,416
50.715,1256.72,3.2765,416
93.286,1291.04,3.5074,416
93.286,1291.04,3.5074,416
93.286,1291.04,3.5074,416
130.139,1328.78,1.6956,416
130.139,1328.78,1.6956,416
130.139,1328.78,1.6956,416
161.868,1374.77,1.6788,1771
161.868,1374.77,1.6788,1771
161.868,1374.77,1.6788,1771
196.195,1417.98,2.0699,421
196.195,1417.98,2.0699,421
196.195,1417.98,2.0699,421
234.584,1455.39,0.8285,421
234.584,1455.39,0.8285,421
234.584,1455.39,0.8285,421
268.121,1498.61,-0.8817,421
268.121,1498.61,-0.8817,421
268.121,1498.61,-0.8817,421
29.253,307.35,1.4052,400
29.253,307.35,1.4052,400
29.253,307.35,1.4052,400
-119.855,259.58,-0.4724,400
-119.855,259.58,-0.4724,400
-119.855,259.58,-0.4724,400
162.639,382.79,-1.8787,3238
162.639,382.79,-1.8787,3238
162.639,382.79,-1.8787,3238
280.169,495.7,0.8828,427
280.169,495.7,0.8828,427
280.169,495.7,0.8828,427
390.553,622.9,-4.6054,427
390.553,622.9,-4.6054,427
390.553,622.9,-4.6054,427
499.019,755.05,-3.6956,712
499.019,755.05,-3.6956,712
499.019,755.05,-3.6956,712
609.181,888.54,0.2073,426
609.181,888.54,0.2073,426
609.181,888.54,0.2073,426
719.492,1026.16,-2.0791,426
719.492,1026.16,-2.0791,426
719.492,1026.16,-2.0791,426
834.248,1159.05,0.0569,426
834.248,1159.05,0.0569,426
834.248,1159.05,0.0569,426
954.469,1294.13,0.7153,3741
954.469,1294.13,0.7153,3741
954.469,1294.13,0.7153,3741
1067.19,1433.14,2.4222,259
1067.19,1433.14,2.4222,259
1067.19,1433.14,2.4222,259
1182.12,1567.22,0.5776,259
1182.12,1567.22,0.5776,259
1182.12,1567.22,0.5776,259
1303.69,1703.02,-0.5999,2699
1303.69,1703.02,-0.5999,2699
1303.69,1703.02,-0.5999,2699
1422.09,1834.9,-0.8713,287
1422.09,1834.9,-0.8713,287
1422.09,1834.9,-0.8713,287
1542.74,1968.18,-1.0528,287
1542.74,1968.18,-1.0528,287
1542.74,1968.18,-1.0528,287
1654.87,2107.8,-1.7625,287
1654.87,2107.8,-1.7625,287
1654.87,2107.8,-1.7625,287
1766.66,2243.88,-1.2745,287
1766.66,2243.88,-1.2745,287
1766.66,2243.88,-1.2745,287
1884.95,2378.16,1.5585,3905
1884.95,2378.16,1.5585,3905
1884.95,2378.16,1.5585,3905
2001.25,2514.26,0.6696,27
2001.25,2514.26,0.6696,27
2001.25,2514.26,0.6696,27
2114.71,2653.23,-3.761,525
2114.71,2653.23,-3.761,525
2114.71,2653.23,-3.761,525
2230.78,2786.86,-1.3761,26
2230.78,2786.86,-1.3761,26
2230.78,2786.86,-1.3761,26
2351.56,2923.26,-1.4064,3364
2351.56,2923.26,-1.4064,3364
2351.56,2923.26,-1.4064,3364
2468.53,3058.5,-1.1044,120
2468.53,3058.5,-1.1044,120
2468.53,3058.5,-1.1044,120
2586.65,3194.84,-1.6244,120
2586.65,3194.84,-1.6244,120
2586.65,3194.84,-1.6244,120
2700.29,3335.16,-2.5311,120
2700.29,3335.16,-2.5311,120
2700.29,3335.16,-2.5311,120
-96.837,389.53,0.2531,699
-96.837,389.53,0.2531,699
-96.837,389.53,0.2531,699
-233.337,351.34,-0.487,2809
-233.337,351.34,-0.487,2809
-233.337,351.34,-0.487,2809
28.673,451.3,1.4645,699
28.673,451.3,1.4645,699
28.673,451.3,1.4645,699
141.927,539.34,1.1764,3240
141.927,539.34,1.1764,3240
141.927,539.34,1.1764,3240
246.1,649.9,-2.3763,427
246.1,649.9,-2.3763,427
246.1,649.9,-2.3763,427
347.628,773,0.1158,427
347.628,773,0.1158,427
347.628,773,0.1158,427
-192.594,465.92,0.9128,401
-192.594,465.92,0.9128,401
-192.594,465.92,0.9128,401
-295.979,455.52,0.8478,2813
-295.979,455.52,0.8478,2813
-295.979,455.52,0.8478,2813
-83.991,513.32,1.275,401
-83.991,513.32,1.275,401
-83.991,513.32,1.275,401
18.517,584.36,-1.2891,401
18.517,584.36,-1.2891,401
18.517,584.36,-1.2891,401
113.484,677.73,-0.9964,3239
113.484,677.73,-0.9964,3239
113.484,677.73,-0.9964,3239
-271.077,538.51,0.6673,2806
-271.077,538.51,0.6673,2806
-271.077,538.51,0.6673,2806
-313.684,604,-0.118,389
-313.684,604,-0.118,389
-313.684,604,-0.118,389
-177.023,567.22,-0.3987,401
-177.023,567.22,-0.3987,401
-177.023,567.22,-0.3987,401
-249.962,618.19,-1.1413,2817
-249.962,618.19,-1.1413,2817
-249.962,618.19,-1.1413,2817
-316.021,659.56,0.2002,2815
-316.021,659.56,0.2002,2815
-316.021,659.56,0.2002,2815
-263.868,690.7,-0.5591,407
-263.868,690.7,-0.5591,407
-263.868,690.7,-0.5591,407
2817.42,3478.49,-0.6275,572
2817.42,3478.49,-0.6275,572
2817.42,3478.49,-0.6275,572
2946.18,3614.71,-0.7801,121
2946.18,3614.71,-0.7801,121
2946.18,3614.71,-0.7801,121
207.084,784.49,-0.1871,427
207.084,784.49,-0.1871,427
207.084,784.49,-0.1871,427
450.23,900.7,1.844,712
450.23,900.7,1.844,712
450.23,900.7,1.844,712
299.905,902.54,1.7201,427
299.905,902.54,1.7201,427
299.905,902.54,1.7201,427
555.898,1030.15,-0.634,426
555.898,1030.15,-0.634,426
555.898,1030.15,-0.634,426
661.918,1175.82,0.183,426
661.918,1175.82,0.183,426
661.918,1175.82,0.183,426
794.345,1300.9,0.8829,3741
794.345,1300.9,0.8829,3741
794.345,1300.9,0.8829,3741
907.401,1436.03,0.9014,259
907.401,1436.03,0.9014,259
907.401,1436.03,0.9014,259
1011.76,1579.5,0.5516,259
1011.76,1579.5,0.5516,259
1011.76,1579.5,0.5516,259
1147.96,1710.64,0.4897,259
1147.96,1710.64,0.4897,259
1147.96,1710.64,0.4897,259
1260.04,1853.85,-1.1572,2700
1260.04,1853.85,-1.1572,2700
1260.04,1853.85,-1.1572,2700
1391.73,1976.48,-1.1912,651
1391.73,1976.48,-1.1912,651
1391.73,1976.48,-1.1912,651
1502.48,2110.02,-2.8252,651
1502.48,2110.02,-2.8252,651
1502.48,2110.02,-2.8252,651
1604.43,2255.55,-0.2958,651
1604.43,2255.55,-0.2958,651
1604.43,2255.55,-0.2958,651
1728.44,2390.31,-1.8456,3905
1728.44,2390.31,-1.8456,3905
1728.44,2390.31,-1.8456,3905
1841.99,2522.28,2.0237,27
1841.99,2522.28,2.0237,27
1841.99,2522.28,2.0237,27
1952.91,2657.15,-1.1542,27
1952.91,2657.15,-1.1542,27
1952.91,2657.15,-1.1542,27
2058.61,2803,-1.5724,2408
2058.61,2803,-1.5724,2408
2058.61,2803,-1.5724,2408
2195.3,2930.83,-0.041,2406
2195.3,2930.83,-0.041,2406
2195.3,2930.83,-0.041,2406
2307.58,3078.98,-0.9582,3373
2307.58,3078.98,-0.9582,3373
2307.58,3078.98,-0.9582,3373
2433.5,3210.21,-1.3118,120
2433.5,3210.21,-1.3118,120
2433.5,3210.21,-1.3118,120
2545.14,3348.09,-2.2019,120
2545.14,3348.09,-2.2019,120
2545.14,3348.09,-2.2019,120
2658.58,3491.46,-0.9298,120
2658.58,3491.46,-0.9298,120
2658.58,3491.46,-0.9298,120
2787.25,3650.27,-1.1821,2505
2787.25,3650.27,-1.1821,2505
2787.25,3650.27,-1.1821,2505
2805.53,3817.1,-4.5282,563
2805.53,3817.1,-4.5282,563
2805.53,3817.1,-4.5282,563
2775.18,3956.79,-4.855,859
2775.18,3956.79,-4.855,859
2775.18,3956.79,-4.855,859
-559.791,558.29,2.3489,388
-559.791,558.29,2.3489,388
-559.791,558.29,2.3489,388
-556.351,477.51,3.5454,160
-556.351,477.51,3.5454,496
-556.351,477.51,3.5454,1216
-487.359,497.09,2.633,1216
-487.359,497.09,2.633,1216
-487.359,497.09,2.633,1216
-503.452,432.11,1.8023,425
-503.452,432.11,1.8023,426
-503.452,432.11,1.8023,390
-432.552,434.4,2.896,390
-432.552,434.4,2.896,390
-432.552,434.4,2.896,390
-434.136,372.62,2.0284,140
-434.136,372.62,2.0284,391
-434.136,372.62,2.0284,390
-345.662,394.2,-0.3505,698
-345.662,394.2,-0.3505,698
-345.662,394.2,-0.3505,698
-364.82,313.13,-0.6308,300
-364.82,313.13,-0.6308,303
-364.82,313.13,-0.6308,698
390.51,1023.62,1.3777,2313
390.51,1023.62,1.3777,2313
390.51,1023.62,1.3777,2313
1897.14,4523.35,-0.4659,223
