x,y,z,id
1342.8940,4138.9900,3.4579,13
1342.8940,4138.9900,3.4579,13
1342.8940,4138.9900,3.4579,13
1172.3380,4170.9700,-3.4507,18
1172.3380,4170.9700,-3.4507,20
1172.3380,4170.9700,-3.4507,13
1225.0000,4003.2800,-5.6393,13
1225.0000,4003.2800,-5.6393,13
1225.0000,4003.2800,-5.6393,13
1056.0350,4035.4600,-1.5487,11
1056.0350,4035.4600,-1.5487,9
1056.0350,4035.4600,-1.5487,13
1108.5220,3866.4100,11.5791,13
1108.5220,3866.4100,11.5791,13
1108.5220,3866.4100,11.5791,13
939.7330,3899.9600,2.2188,29
939.7330,3899.9600,2.2188,7
939.7330,3899.9600,2.2188,13
993.5610,3730.1500,0.7165,60
993.5610,3730.1500,0.7165,60
993.5610,3730.1500,0.7165,60
823.4300,3764.4500,-2.2813,9
823.4300,3764.4500,-2.2813,9
823.4300,3764.4500,-2.2813,60
878.0480,3595.1700,-2.3147,11
878.0480,3595.1700,-2.3147,11
878.0480,3595.1700,-2.3147,11
707.1280,3628.9500,3.2287,29
707.1280,3628.9500,3.2287,29
707.1280,3628.9500,3.2287,11
761.3060,3460.4000,0.8215,11
761.3060,3460.4000,0.8215,11
761.3060,3460.4000,0.8215,11
590.8260,3493.4500,3.8444,29
590.8260,3493.4500,3.8444,29
590.8260,3493.4500,3.8444,11
644.5460,3324.6700,1.4276,11
644.5460,3324.6700,1.4276,11
644.5460,3324.6700,1.4276,11
474.5230,3357.9400,-6.2933,29
474.5230,3357.9400,-6.2933,29
474.5230,3357.9400,-6.2933,111
528.8610,3188.4700,5.1367,111
528.8610,3188.4700,5.1367,111
528.8610,3188.4700,5.1367,111
358.2210,3222.4400,2.6246,29
358.2210,3222.4400,2.6246,29
358.2210,3222.4400,2.6246,20
413.0130,3053.4000,1.7778,20
413.0130,3053.4000,1.7778,20
413.0130,3053.4000,1.7778,20
241.9180,3086.9300,-0.0342,11
241.9180,3086.9300,-0.0342,20
241.9180,3086.9300,-0.0342,20
295.8370,2918.7700,3.9456,20
295.8370,2918.7700,3.9456,20
295.8370,2918.7700,3.9456,20
125.6160,2951.4300,4.6289,29
125.6160,2951.4300,4.6289,29
125.6160,2951.4300,4.6289,20
178.3190,2783.4700,2.2052,20
178.3190,2783.4700,2.2052,20
178.3190,2783.4700,2.2052,20
9.3130,2815.9200,0.2865,29
9.3130,2815.9200,0.2865,29
9.3130,2815.9200,0.2865,40
61.8250,2646.8100,-4.0262,40
61.8250,2646.8100,-4.0262,40
61.8250,2646.8100,-4.0262,40
-106.9890,2680.4200,1.4218,24
-106.9890,2680.4200,1.4218,29
-106.9890,2680.4200,1.4218,22
-53.2030,2510.3800,0.9063,22
-53.2030,2510.3800,0.9063,22
-53.2030,2510.3800,0.9063,22
-223.2920,2544.9100,1.8586,11
-223.2920,2544.9100,1.8586,18
-223.2920,2544.9100,1.8586,22
-168.6430,2375.3500,0.8616,22
-168.6430,2375.3500,0.8616,22
-168.6430,2375.3500,0.8616,22
-339.5940,2409.4100,4.1501,29
-339.5940,2409.4100,4.1501,11
-339.5940,2409.4100,4.1501,22
-285.6190,2240.8700,1.9054,22
-285.6190,2240.8700,1.9054,22
-285.6190,2240.8700,1.9054,22
-455.8970,2273.9000,-0.4113,29
-455.8970,2273.9000,-0.4113,29
-455.8970,2273.9000,-0.4113,22
-403.1140,2105.3800,2.0919,22
-403.1140,2105.3800,2.0919,22
-403.1140,2105.3800,2.0919,22
-572.1990,2138.4000,-0.7178,29
-572.1990,2138.4000,-0.7178,29
-572.1990,2138.4000,-0.7178,22
-518.8870,1968.6700,1.1571,22
-518.8870,1968.6700,1.1571,22
-518.8870,1968.6700,1.1571,22
-688.5010,2002.8900,1.0881,11
-688.5010,2002.8900,1.0881,1
-688.5010,2002.8900,1.0881,95
-634.1780,1833.4500,16.7288,95
-634.1780,1833.4500,16.7288,95
-634.1780,1833.4500,16.7288,95
-804.8040,1867.3900,4.4831,22
-804.8040,1867.3900,4.4831,20
-804.8040,1867.3900,4.4831,28
-751.3190,1698.6300,19.3250,28
-751.3190,1698.6300,19.3250,28
-751.3190,1698.6300,19.3250,28
2865.7040,3308.5000,0.0676,7
2865.7040,3308.5000,0.0676,7
2865.7040,3308.5000,0.0676,7
2922.5940,3139.3900,-0.1339,29
2922.5940,3139.3900,-0.1339,28
2922.5940,3139.3900,-0.1339,7
-397.5510,734.5500,0.2858,24
-397.5510,734.5500,0.2858,24
-397.5510,734.5500,0.2858,24
-420.9370,778.8300,-2.6671,75
-420.9370,778.8300,-2.6671,75
-420.9370,778.8300,-2.6671,75
-378.1260,687.2100,1.0920,24
-378.1260,687.2100,1.0920,24
-378.1260,687.2100,1.0920,24
2505.7830,4334.7100,-3.1240,13
2505.7830,4334.7100,-3.1240,13
2505.7830,4334.7100,-3.1240,13
2751.4840,3171.0100,-1.3499,7
2751.4840,3171.0100,-1.3499,7
2751.4840,3171.0100,-1.3499,7
2806.2920,3003.8900,-3.9218,28
2806.2920,3003.8900,-3.9218,29
2806.2920,3003.8900,-3.9218,7
2635.2500,3034.4400,-1.7840,7
2635.2500,3034.4400,-1.7840,7
2635.2500,3034.4400,-1.7840,7
2689.9890,2868.3800,-7.4113,26
2689.9890,2868.3800,-7.4113,18
2689.9890,2868.3800,-7.4113,47
2518.6550,2898.8200,-2.4201,47
2518.6550,2898.8200,-2.4201,47
2518.6550,2898.8200,-2.4201,47
2573.6870,2732.8800,0.6563,18
2573.6870,2732.8800,0.6563,29
2573.6870,2732.8800,0.6563,1
2401.0550,2764.0500,-4.2278,1
2401.0550,2764.0500,-4.2278,1
2401.0550,2764.0500,-4.2278,1
2457.3840,2597.3700,-0.5546,7
2457.3840,2597.3700,-0.5546,29
2457.3840,2597.3700,-0.5546,1
2284.5920,2628.7900,0.1158,1
2284.5920,2628.7900,0.1158,1
2284.5920,2628.7900,0.1158,1
2341.0820,2461.8700,0.8882,29
2341.0820,2461.8700,0.8882,24
2341.0820,2461.8700,0.8882,1
2168.7820,2492.9200,-1.4408,1
2168.7820,2492.9200,-1.4408,1
2168.7820,2492.9200,-1.4408,1
2224.7790,2326.3600,-1.0798,5
2224.7790,2326.3600,-1.0798,7
2224.7790,2326.3600,-1.0798,1
2052.7040,2356.2900,0.3908,1
2052.7040,2356.2900,0.3908,1
2052.7040,2356.2900,0.3908,1
2108.4770,2190.8600,-0.1967,28
2108.4770,2190.8600,-0.1967,18
2108.4770,2190.8600,-0.1967,1
1935.7480,2221.0200,0.4815,102
1935.7480,2221.0200,0.4815,102
1935.7480,2221.0200,0.4815,102
1992.1750,2055.3500,-0.2201,29
1992.1750,2055.3500,-0.2201,1
1992.1750,2055.3500,-0.2201,102
1820.1830,2085.8700,-1.7113,17
1820.1830,2085.8700,-1.7113,17
1820.1830,2085.8700,-1.7113,17
1875.8720,1919.8500,-0.6129,24
1875.8720,1919.8500,-0.6129,29
1875.8720,1919.8500,-0.6129,17
1705.4080,1949.7100,-1.7560,17
1705.4080,1949.7100,-1.7560,17
1705.4080,1949.7100,-1.7560,17
1759.5700,1784.3400,0.1341,29
1759.5700,1784.3400,0.1341,29
1759.5700,1784.3400,0.1341,17
1588.7050,1813.5700,0.0270,17
1588.7050,1813.5700,0.0270,17
1588.7050,1813.5700,0.0270,17
1643.2670,1648.8400,-0.1537,9
1643.2670,1648.8400,-0.1537,17
1643.2670,1648.8400,-0.1537,17
1471.4330,1679.1000,-0.1808,17
1471.4330,1679.1000,-0.1808,17
1471.4330,1679.1000,-0.1808,17
1526.9650,1513.3300,0.0026,29
1526.9650,1513.3300,0.0026,24
1526.9650,1513.3300,0.0026,17
1353.2830,1544.6200,0.7758,17
1353.2830,1544.6200,0.7758,17
1353.2830,1544.6200,0.7758,17
1410.6620,1377.8300,-0.9690,18
1410.6620,1377.8300,-0.9690,11
1410.6620,1377.8300,-0.9690,17
1236.7670,1409.7400,0.6513,17
1236.7670,1409.7400,0.6513,17
1236.7670,1409.7400,0.6513,17
1294.3600,1242.3300,-0.4643,17
1294.3600,1242.3300,-0.4643,18
1294.3600,1242.3300,-0.4643,17
1121.7710,1274.2100,1.0644,17
1121.7710,1274.2100,1.0644,17
1121.7710,1274.2100,1.0644,17
1178.0570,1106.8200,0.8621,28
1178.0570,1106.8200,0.8621,29
1178.0570,1106.8200,0.8621,92
1005.2760,1137.3300,2.2713,92
1005.2760,1137.3300,2.2713,92
1005.2760,1137.3300,2.2713,92
1061.7550,971.3200,2.1283,11
1061.7550,971.3200,2.1283,24
1061.7550,971.3200,2.1283,26
888.9400,1001.6600,-2.2756,26
888.9400,1001.6600,-2.2756,26
888.9400,1001.6600,-2.2756,26
945.4520,835.8100,0.5056,29
945.4520,835.8100,0.5056,29
945.4520,835.8100,0.5056,26
773.9760,866.2700,0.8062,26
773.9760,866.2700,0.8062,26
773.9760,866.2700,0.8062,26
829.1500,700.3100,3.9993,11
829.1500,700.3100,3.9993,22
829.1500,700.3100,3.9993,26
659.8950,730.3200,-1.4892,26
659.8950,730.3200,-1.4892,26
659.8950,730.3200,-1.4892,26
712.8480,564.8000,-0.7329,17
712.8480,564.8000,-0.7329,18
712.8480,564.8000,-0.7329,26
546.6290,595.3200,-3.1679,26
546.6290,595.3200,-3.1679,26
546.6290,595.3200,-3.1679,26
596.5450,429.3000,1.4049,18
596.5450,429.3000,1.4049,18
596.5450,429.3000,1.4049,26
431.5060,459.3100,-0.4654,26
431.5060,459.3100,-0.4654,26
431.5060,459.3100,-0.4654,26
480.2430,293.7900,1.6956,29
480.2430,293.7900,1.6956,29
480.2430,293.7900,1.6956,26
312.6340,327.2600,1.6736,26
312.6340,327.2600,1.6736,26
312.6340,327.2600,1.6736,26
363.9400,158.2900,1.3112,29
363.9400,158.2900,1.3112,29
363.9400,158.2900,1.3112,42
181.6550,207.5100,-2.2438,42
181.6550,207.5100,-2.2438,42
181.6550,207.5100,-2.2438,42
5.8700,166.2900,-0.1831,24
5.8700,166.2900,-0.1831,24
5.8700,166.2900,-0.1831,24
-359.2990,769.9500,-0.2462,24
-359.2990,769.9500,-0.2462,24
-359.2990,769.9500,-0.2462,24
-333.0010,720.4100,1.0802,24
-333.0010,720.4100,1.0802,24
-333.0010,720.4100,1.0802,24
-332.1380,808.9300,-1.1981,24
-332.1380,808.9300,-1.1981,24
-332.1380,808.9300,-1.1981,24
-285.2600,763.9700,0.3374,24
-285.2600,763.9700,0.3374,24
-285.2600,763.9700,0.3374,24
-280.9080,836.4900,-0.6871,24
-280.9080,836.4900,-0.6871,24
-280.9080,836.4900,-0.6871,24
-250.5430,890.9500,-1.6992,24
-250.5430,890.9500,-1.6992,24
-250.5430,890.9500,-1.6992,24
-212.0290,933.9400,-0.8244,24
-212.0290,933.9400,-0.8244,24
-212.0290,933.9400,-0.8244,24
-182.8960,971.4800,-0.7052,42
-182.8960,971.4800,-0.7052,42
-182.8960,971.4800,-0.7052,42
-131.1530,998.3600,0.9770,26
-131.1530,998.3600,0.9770,26
-131.1530,998.3600,0.9770,26
-107.6990,1056.2700,2.4687,26
-107.6990,1056.2700,2.4687,26
-107.6990,1056.2700,2.4687,26
-78.4770,1102.9700,1.5217,26
-78.4770,1102.9700,1.5217,26
-78.4770,1102.9700,1.5217,26
-37.1970,1137.2800,-0.1049,26
-37.1970,1137.2800,-0.1049,26
-37.1970,1137.2800,-0.1049,26
-1.5360,1170.6100,-0.6661,26
-1.5360,1170.6100,-0.6661,26
-1.5360,1170.6100,-0.6661,26
21.8220,1213.9000,1.3768,26
21.8220,1213.9000,1.3768,26
21.8220,1213.9000,1.3768,26
50.7150,1256.7200,3.2765,26
50.7150,1256.7200,3.2765,26
50.7150,1256.7200,3.2765,26
93.2860,1291.0400,3.5074,26
93.2860,1291.0400,3.5074,26
93.2860,1291.0400,3.5074,26
130.1390,1328.7800,1.6956,26
130.1390,1328.7800,1.6956,26
130.1390,1328.7800,1.6956,26
161.8680,1374.7700,1.6788,26
161.8680,1374.7700,1.6788,26
161.8680,1374.7700,1.6788,26
196.1950,1417.9800,2.0699,26
196.1950,1417.9800,2.0699,26
196.1950,1417.9800,2.0699,26
234.5840,1455.3900,0.8285,26
234.5840,1455.3900,0.8285,26
234.5840,1455.3900,0.8285,26
268.1210,1498.6100,-0.8817,26
268.1210,1498.6100,-0.8817,26
268.1210,1498.6100,-0.8817,26
29.2530,307.3500,1.4052,24
29.2530,307.3500,1.4052,24
29.2530,307.3500,1.4052,24
-119.8550,259.5800,-0.4724,24
-119.8550,259.5800,-0.4724,24
-119.8550,259.5800,-0.4724,24
162.6390,382.7900,-1.8787,42
162.6390,382.7900,-1.8787,42
162.6390,382.7900,-1.8787,42
280.1690,495.7000,0.8828,26
280.1690,495.7000,0.8828,26
280.1690,495.7000,0.8828,26
390.5530,622.9000,-4.6054,26
390.5530,622.9000,-4.6054,26
390.5530,622.9000,-4.6054,26
499.0190,755.0500,-3.6956,26
499.0190,755.0500,-3.6956,26
499.0190,755.0500,-3.6956,26
609.1810,888.5400,0.2073,26
609.1810,888.5400,0.2073,26
609.1810,888.5400,0.2073,26
719.4920,1026.1600,-2.0791,26
719.4920,1026.1600,-2.0791,26
719.4920,1026.1600,-2.0791,26
834.2480,1159.0500,0.0569,26
834.2480,1159.0500,0.0569,26
834.2480,1159.0500,0.0569,26
954.4690,1294.1300,0.7153,92
954.4690,1294.1300,0.7153,92
954.4690,1294.1300,0.7153,92
1067.1940,1433.1400,2.4222,17
1067.1940,1433.1400,2.4222,17
1067.1940,1433.1400,2.4222,17
1182.1180,1567.2200,0.5776,17
1182.1180,1567.2200,0.5776,17
1182.1180,1567.2200,0.5776,17
1303.6910,1703.0200,-0.5999,17
1303.6910,1703.0200,-0.5999,17
1303.6910,1703.0200,-0.5999,17
1422.0910,1834.9000,-0.8713,17
1422.0910,1834.9000,-0.8713,17
1422.0910,1834.9000,-0.8713,17
1542.7390,1968.1800,-1.0528,17
1542.7390,1968.1800,-1.0528,17
1542.7390,1968.1800,-1.0528,17
1654.8680,2107.8000,-1.7625,17
1654.8680,2107.8000,-1.7625,17
1654.8680,2107.8000,-1.7625,17
1766.6630,2243.8800,-1.2745,17
1766.6630,2243.8800,-1.2745,17
1766.6630,2243.8800,-1.2745,17
1884.9530,2378.1600,1.5585,102
1884.9530,2378.1600,1.5585,102
1884.9530,2378.1600,1.5585,102
2001.2510,2514.2600,0.6696,1
2001.2510,2514.2600,0.6696,1
2001.2510,2514.2600,0.6696,1
2114.7060,2653.2300,-3.7610,1
2114.7060,2653.2300,-3.7610,1
2114.7060,2653.2300,-3.7610,1
2230.7820,2786.8600,-1.3761,1
2230.7820,2786.8600,-1.3761,1
2230.7820,2786.8600,-1.3761,1
2351.5600,2923.2600,-1.4064,47
2351.5600,2923.2600,-1.4064,47
2351.5600,2923.2600,-1.4064,47
2468.5250,3058.5000,-1.1044,7
2468.5250,3058.5000,-1.1044,7
2468.5250,3058.5000,-1.1044,7
2586.6460,3194.8400,-1.6244,7
2586.6460,3194.8400,-1.6244,7
2586.6460,3194.8400,-1.6244,7
2700.2870,3335.1600,-2.5311,7
2700.2870,3335.1600,-2.5311,7
2700.2870,3335.1600,-2.5311,7
-96.8370,389.5300,0.2531,24
-96.8370,389.5300,0.2531,24
-96.8370,389.5300,0.2531,24
-233.3370,351.3400,-0.4870,24
-233.3370,351.3400,-0.4870,24
-233.3370,351.3400,-0.4870,24
28.6730,451.3000,1.4645,24
28.6730,451.3000,1.4645,24
28.6730,451.3000,1.4645,24
141.9270,539.3400,1.1764,42
141.9270,539.3400,1.1764,42
141.9270,539.3400,1.1764,42
246.1000,649.9000,-2.3763,26
246.1000,649.9000,-2.3763,26
246.1000,649.9000,-2.3763,26
347.6280,773.0000,0.1158,26
347.6280,773.0000,0.1158,26
347.6280,773.0000,0.1158,26
-192.5940,465.9200,0.9128,24
-192.5940,465.9200,0.9128,24
-192.5940,465.9200,0.9128,24
-295.9790,455.5200,0.8478,24
-295.9790,455.5200,0.8478,24
-295.9790,455.5200,0.8478,24
-83.9910,513.3200,1.2750,24
-83.9910,513.3200,1.2750,24
-83.9910,513.3200,1.2750,24
18.5170,584.3600,-1.2891,24
18.5170,584.3600,-1.2891,24
18.5170,584.3600,-1.2891,24
113.4840,677.7300,-0.9964,42
113.4840,677.7300,-0.9964,42
113.4840,677.7300,-0.9964,42
-271.0770,538.5100,0.6673,24
-271.0770,538.5100,0.6673,24
-271.0770,538.5100,0.6673,24
-313.6840,604.0000,-0.1180,24
-313.6840,604.0000,-0.1180,24
-313.6840,604.0000,-0.1180,24
-177.0230,567.2200,-0.3987,24
-177.0230,567.2200,-0.3987,24
-177.0230,567.2200,-0.3987,24
-249.9620,618.1900,-1.1413,24
-249.9620,618.1900,-1.1413,24
-249.9620,618.1900,-1.1413,24
-316.0210,659.5600,0.2002,24
-316.0210,659.5600,0.2002,24
-316.0210,659.5600,0.2002,24
-263.8680,690.7000,-0.5591,24
-263.8680,690.7000,-0.5591,24
-263.8680,690.7000,-0.5591,24
2817.4190,3478.4900,-0.6275,7
2817.4190,3478.4900,-0.6275,7
2817.4190,3478.4900,-0.6275,7
2946.1840,3614.7100,-0.7801,7
2946.1840,3614.7100,-0.7801,7
2946.1840,3614.7100,-0.7801,7
207.0840,784.4900,-0.1871,26
207.0840,784.4900,-0.1871,26
207.0840,784.4900,-0.1871,26
450.2300,900.7000,1.8440,26
450.2300,900.7000,1.8440,26
450.2300,900.7000,1.8440,26
299.9050,902.5400,1.7201,26
299.9050,902.5400,1.7201,26
299.9050,902.5400,1.7201,26
555.8980,1030.1500,-0.6340,26
555.8980,1030.1500,-0.6340,26
555.8980,1030.1500,-0.6340,26
661.9180,1175.8200,0.1830,26
661.9180,1175.8200,0.1830,26
661.9180,1175.8200,0.1830,26
794.3450,1300.9000,0.8829,92
794.3450,1300.9000,0.8829,92
794.3450,1300.9000,0.8829,92
907.4010,1436.0300,0.9014,17
907.4010,1436.0300,0.9014,17
